,name_sim_score,cat_sim_score,rating,manuf_count
exr:Kotty_Womens_Loose_Fit_Jeans,0.31929805874824524,0.14285714285714285,3.7,0
exr:Jockey_AW87_Womens_Super_Combed_Cotton_Elastane_Stretch_Slim_Fit_Leggings_with_Ultrasoft_Waistband,0.34451568126678467,0.14285714285714285,4.2,0
exr:Stylum_Womens_Self_Woven_Kantha_Cotton_Cord_Set,0.3573949287335078,0.125,4.7,0
exr:Campus_Sutra_Womens_Electric_Blue_Regular_Fit_Cotton_Jacket_For_Winter_Wear_Standing_Collar_Full_Sleeve_Buttoned_Casual_Jacket_For_Woman_Girl_Western_Stylish_Jacket_For_Women,0.3160464862982432,0.1111111111111111,0.0,0
exr:DHRUVI_TRENDZ_Soft_Cotton_Silk_Saree_For_Women_Half_Sarees_Under_449_2020_Beautiful_For_Women_saree_free_size_with_blouse_piece,0.33049848675727844,0.14285714285714285,3.7,0
exr:OM_SAI_LATEST_CREATION_Women_Soft_Cotton_Silk_Banarasi_Saree_for_women_Under_300_2022_Beautiful_saree_free_size_with_blouse_piece_Saree,0.28854331374168396,0.14285714285714285,3.7,0
exr:SIRIL_Womens_Tassel_Self_Woven_Cotton_Silk_Saree_with_Unstitched_Blouse_Piece,0.2664506783088048,0.14285714285714285,3.8,0
exr:Amazon_Brand_Myx_Womens_Cotton_Straight_Short_Kurti,0.3640535871187846,0.14285714285714285,4.0,0
exr:Ada_Hand_Embroidered_Lucknowi_Chikankari_Straight_Cotton_Kurta_Kurti_for_Women_A133488,0.3579549789428711,0.14285714285714285,4.0,0
exr:MEERA_FAB_Womens_Cotton_Printed_Blue_Anarkali_Kurta_with_Palazzo_Dupatta_Set,0.293144832054774,0.14285714285714285,3.9,0
exr:Vaamsi_Womens_Poly_Cotton_Floral_Printed_Straight_Kurta_Pant_with_Dupatta_Set_VKSKD1238_,0.34307219584782916,0.14285714285714285,3.6,0
exr:Vaamsi_Womens_Poly_Cotton_Floral_Printed_Straight_Kurta_Pant_with_Dupatta_Set_VKSKD1242_,0.341744343439738,0.14285714285714285,3.7,0
exr:Yashika_Womens_Full_Elastic_Cotton_Blend_Lycra_Saree_Shapewear_Petticoat_Free_Size,0.31818042198816937,0.14285714285714285,3.2,0
exr:Janasya_Womens_Green_Poly_Chiffon_Self_Design_Flared_Kurta,0.2647848278284073,0.14285714285714285,4.1,0
exr:Vaamsi_Womens_Poly_Cotton_Floral_Printed_Straight_Kurta_Pant_with_Dupatta_Set_VKSKD1182_,0.3398594260215759,0.14285714285714285,3.5,0
exr:Stylum_Womens_Floral_Print_Rayon_A_Line_Kurta,0.27684253454208374,0.14285714285714285,3.9,0
exr:TIMEX_Analog_Womens_Watch_Dial_Colored_Strap_,0.26776033639907837,0.0,4.4,0
exr:Fossil_Gen_5E_Smartwatch_with_AMOLED_Screen_Wear_OS_by_Google_Built_in_Speaker_for_Phone_Calls_Google_Assistant_SpO2_GPS_NFC_Wellness_Features_and_Smartphone_Notifications,0.24003639817237854,0.0,3.9,0
exr:Fossil_Gwen_Analogue_Womens_Watch_Rose_Gold_Dial_Womens_Standard_Colored_Strap_ES4879,0.34788856903711957,0.0,4.4,0
exr:Sonata_Analog_Blue_Dial_Womens_Watch_NM8989PP04_NL8989PP04,0.2641152838865916,0.0,4.0,0
exr:NIBOSI_Women_Watches_Analog_Rose_Gold_Square_Dial_Womens_Watch_for_Girls_Miss_Ladies_Diamond_Studded_with_Stylish_Watches_Waterproof,0.2897121210892995,0.0,4.1,0
exr:SWADESI_STUFF_Classique_Crystalline_2Tone_Premium_Luxurious_Watch_for_Women,0.32833688457806903,0.0,0.0,0
exr:The_Clownfish_Octavia_Womens_Wallet_Clutch_Ladies_Purse_with_Card_holders_Tan_,0.4428369303544362,0.16666666666666666,4.2,0
exr:The_Clownfish_Leather_Women_wallet_Elegance_Tan_,0.4077531198660533,0.16666666666666666,3.7,0
exr:Nelle_Harper_Womens_Shoulder_Bag,0.47277358174324036,0.6,4.0,0
exr:Fostelo_Handbag_For_Women_And_Girls_Ladies_Purse_Faux_Leather_Satchel_Bag_Wedding_Gifts_For_Women_Women_3_Compartments_Bag_Travel_Purse_Hobo_Bag_5_Pockets_Shoulder_Bag,0.5341003835201263,0.6,4.1,0
exr:Amazon_Brand_Eden_Ivy_Womens_Handbag,0.416095495223999,0.6,4.3,0
exr:Lino_Perros_Womens_leatherette_Tote_Bag,0.4939532180627187,1.0,4.3,0
exr:Baggit_Womens_Sling_Bag_Small,0.4856996734937032,0.4,4.3,0
exr:Nelle_Harper_Womens_Handbag,0.43600696822007495,0.4,3.6,0
exr:Lavie_Womens_Beech_Satchel_Bag_Ladies_Purse_Handbag,0.5717944403489431,0.6,4.2,1
exr:Lavie_Womens_Sara_Box_Sling_Bag_Ladies_Purse_Handbag,0.5235643088817596,0.4,4.0,1
exr:WOMEN_MARKS_Womens_Handbag_NSB000059_Tan_,0.4012552499771118,0.6,4.0,0
exr:DailyObjects_Lush_Midnight_Womens_Wallet_Made_with_Vegan_Leather_Material_Carefully_Handcrafted_Holds_up_to_8_Cards_Slim_and_Easy_to_Fit_in_Pocket_Coin_Pocket_with_Button_Closure,0.4092434147993724,0.16666666666666666,4.1,0
exr:Fostelo_Handbag_For_Women_And_Girls_Ladies_Purse_Faux_Leather_Satchel_Bag_Woman_Gifts_Wedding_Gifts_For_Women_Women_3_Compartments_Bag_Travel_Purse_Hobo_Bag_5_Pockets_Shoulder_Bag,0.5315394004185995,0.6,4.1,0
exr:WildHorn_Leather_8_5_inch_Sling_Messenger_Bag_for_Men_I_Multipurpose_Crossbody_Bag_I_Travel_Bag_with_Adjustable_Strap_I_DIMENSION_L_8_5inch_H_10_5inch_W_3inch,0.4367334345976512,0.2,4.3,0
exr:Fristo_Womens_Handbag_FRB_315_Red_,0.4958815574645996,0.6,3.9,0
exr:Lino_Perros_womens_handbag,0.45390387376149494,0.6,4.1,0
exr:Baggit_Women_Satchel_Handbag_BUFF_,0.47345586617787677,0.4,4.0,0
exr:Peora_Traditional_Jewellery_18K_Gold_Plated_Handcrafted_AD_Pearl_Chandbali_Earrings_for_Women,0.2758459647496541,0.0,2.8,0
exr:Joyalukkas_Assayer_Certified_10_grams_24k_999_Yellow_Gold_Precious_Gold_Bar,0.23992679019769034,0.0,4.5,0
exr:Priyaasi_Brass_Gold_Plated_AD_Studded_Geometric_Pendant_Black_Beaded_Chain_Traditional_Mangalsutra_for_Women_Gold_,0.2659182945887248,0.0,3.8,0
exr:Joyalukkas_22KT_Yellow_Gold_Pendant_for_Girls,0.2901260554790497,0.0,3.9,0
exr:Joyalukkas_22k_916_8_gm_Yellow_Gold_Coin_with_Queen_Victoria_Design,0.26186326642831165,0.0,4.4,0
exr:Joyalukkas_22k_916_Yellow_Gold_and_Pendant_for_Girls,0.3101986050605774,0.0,4.1,0
exr:Joyalukkas_Impress_Collection_Girls_22k_Metal_Yellow_Gold_Earrings,0.30532779296239215,0.0,3.6,0
exr:Joyalukkas_22k_916_Yellow_Gold_Bracelet_for_Men_Gold_,0.3156402011712392,0.14285714285714285,0.0,0
exr:Joyalukkas_Pride_Diamond_Collection_18k_Yellow_Gold_and_Diamond_Ring,0.28533583879470825,0.0,0.0,0
exr:Joyalukkas_22k_916_8_gm_BIS_Hallmarked_Yellow_Gold_Precious_Coin_with_George_head_Design,0.25713350375493366,0.0,4.7,0
exr:Joyalukkas_Impress_Collection_22k_Yellow_Gold_Stud_Earrings_for_Women,0.32583685715993244,0.0,4.0,0
exr:Microsoft_Xbox_Wireless_On_Ear_Headphones_with_mic_Black_,0.287803257505099,0.0,4.7,0
exr:Procus_ONE_Virtual_Reality_Headset_40MM_Lenses_For_IOS_and_Android_Black_,0.22835359474023184,0.14285714285714285,3.3,0
exr:AUSHA_Virtual_Reality_Headset_3D_Glasses_Headset_VR_Set_Box_Best_VR_Headset_Gift_for_Kids_and_Adults_for_3D_Gaming_and_VR_Videos,0.24372104307015738,0.14285714285714285,0.0,0
exr:Irusu_Play_VR_Plus_VR_Headset_with_Headphones40MM_HD_Lens_for_Mobiles_with_Remote_,0.25144442915916443,0.14285714285714285,3.4,0
exr:TCOS_TECH_PS4_Controller_Silicone_Cover_Ultra_Grip_Anti_Slip_Protective_Case_Sleeve_for_PS4_Controller_2_Thumb_Grips_Camouflage_,0.2226724475622177,0.0,3.9,0
exr:New_World_Soft_Silicone_Case_cover_Protective_Skin_for_PS4_Dualshock_4_Wireless_Controller_with_2_Thumb_Grips_Free_Army_,0.20207313696543375,0.0,4.2,0
exr:Cosmic_Byte_Oberon_Wireless_Headphone_Tri_Mode_WiFi_Bluetooth_5_3_Wired_Ultra_Low_Latency_Detacheable_ENC_Mic_90_Rotatable_Earcups_Hi_Fi_50mm_Drivers_Black_,0.4030091166496277,0.0,3.6,0
exr:PTron_Bassbuds_Tango_ENC_Bluetooth_Truly_Wireless_in_Ear_Earbuds_with_mic_Movie_Mode_40Hrs_Playtime_Bluetooth_Headphones_5_1_Deep_Bass_Touch_Control_TWS_Earbuds_Type_C_Fast_Charging_Black_,0.3789241512616475,0.0,3.8,0
exr:Boult_Newly_Launched_Ammo_True_Wireless_In_Ear_Earbuds_with_40ms_Lowest_Latency_40H_Playtime_ENC_Mic_Made_in_India_13mm_Bass_Drivers_Interactive_LEDs_Type_C_Fast_Charging_10Min_150min_Ear_Buds,0.4325453042984009,0.0,4.3,0
exr:Redgear_Cloak_Wired_RGB_Wired_Over_Ear_Gaming_Headphones_with_Mic_for_PC,0.3366861939430237,0.0,4.0,0
exr:Redgear_Cosmo_71_Usb_Gaming_Wired_Over_Ear_Headphones_With_Mic_With_Virtual_Surround_Sound50Mm_Driver_Rgb_Leds_Remote_Control_Black_,0.352054238319397,0.0,4.3,0
exr:boAt_Airdopes_191G_True_Wireless_In_Ear_Earbuds_with_ENx_Tech_Equipped_Quad_Mics_Beast_Mode_Low_Latency_65ms_for_Gaming_2x6mm_Dual_Drivers_30H_Playtime_IPX5_IWP_Appealing_Case_LEDs_Sport_Blue_,0.4193319082260132,0.6,3.6,1
exr:Cosmic_Byte_CB_EP_05_Wired_Gaming_in_Ear_Earphone_with_Microphone_Detachable_for_PC_PS4_Mobiles_Tablets_Black_,0.3529379963874817,0.0,3.5,0
exr:Lover,0.21494514246781668,0.25,4.8,0
exr:Diamonds,0.21691648165384927,0.25,4.8,0
exr:Christmas_Songbook,0.23597575724124908,0.2,4.7,0
exr:Geet_Tere_Saaz_Ka_Shailendra_Salil_Chowdhury,0.2186562567949295,0.25,3.5,0
exr:Creedence_Clearwater_Revival,0.22629876931508383,0.25,4.8,0
exr:Music_Card_Celebrating_Ustad_Amjad_Ali_Khan_4_GB_,0.36153367658456165,1.0,4.6,1
exr:Music_Card_Taal_Samvad_4_GB_,0.3814934144417445,1.0,4.0,1
exr:Music_Card_Shiv_Hari_4GB_,0.40032870570818585,1.0,2.8,1
exr:Popular_Bollywood_Duets_8_GB_,0.3146866460641225,0.25,3.7,0
exr:Sound_of_Bollywood_13,0.2881001904606819,0.25,0.0,0
exr:HINDI_FILM_HITS_Combo_Pack_,0.2355516254901886,0.25,3.4,0
exr:Disney_Iron_Man_4K_UHD_Trilogy_Blu_Ray_BLU_RAY_All_Regions_UK_Import_,0.2355923354625702,0.0,4.5,0
exr:Interstellar_4K_UHD_1_Disc_,0.2711210449536641,0.0,4.3,0
exr:True_Detective_The_Complete_Seasons_1_2_6_Disc_Special_Edition_Box_Set_Uncut_Slipcase_Packaging_Region_Free_Blu_ray_UK_Import_,0.23489094277222952,0.0,0.0,0
exr:Original_Handmade_Movie_Posters_with_Frame_Char_Darvesh,0.22363742192586264,0.0,0.0,0
exr:Original_Handmade_Movie_Posters_with_Frame_Shree_Krishna_Leela,0.21976498266061148,0.0,0.0,0
exr:Original_Handmade_Movie_Posters_With_Frame_Toofan_Aur_Bijlee,0.2440270632505417,0.0,0.0,0
exr:Original_Handmade_Movie_Posters_with_Frame_Maa_Dikri,0.23647301395734152,0.0,0.0,0
exr:SOWUNO_Cake_Decoration_Mold_Spider_Heatproof_DIY_Non_Stick_Reusable_Chocolate_Mold_Candy_Mold_for_Halloween_Heatproof_Reusable_Professional_DIY,0.31044769287109375,0.0,0.0,0
exr:SOWUNO_Mousse_Mold_Pumpkin_6_Cavity_DIY_Professional_Heatproof_Reusable_Pudding_Mold_for_Halloween_Heatproof_Reusable_Professional_DIY_Kitchen,0.29051995277404785,0.0,0.0,0
exr:Original_Autographed_Photo_of_Indian_Cricketer_Rahul_Dravid,0.2139905790487925,0.0,0.0,0
exr:5x7_Inches_Original_Autographed_Photo_of_Indian_Footballer_Sunil_Chhetri,0.2440658857425054,0.0,0.0,0
exr:8x10_Inches_Original_Autographed_Photo_of_British_Cricketer_Geoffrey_Boycott,0.2005661278963089,0.0,0.0,0
exr:FEGO_Float_Air_Suspension_Seat_Black_Leather_Cushion_Seat_with_Air_Suspension_Technology,0.22638276716073355,0.0,4.2,0
exr:FEGO_Float_Mountain_Range_No_Back_Pain_Air_Suspension_Seat_Add_on_for_Bikes_Grey_,0.20495610932509103,0.0,4.1,0
exr:Aow_Attractive_Offer_World_Seat_Assembly_for_Yamaha_RX135_with_Beeding,0.22194606562455496,0.0,5.0,0
exr:SARTE_Car_Neck_Rest_Pillow_Head_Rest_Cushion_for_Car_SeatNeck_Support_for_Long_Driving_Made_of_Soft_American_Velvet_Fabric_with_Soft_PollyFiber_Filling_and_Elastic_Stripes_Set_of_2_Pcs_Black,0.28240026036898297,0.0,4.3,0
exr:Guance_Backrest_Black_Cushion_Support_Pillion_Leatherite_Pattern_Metal_rods_with_Cushion_backrest_for_Ola_S1_Ola_S1_Pro_and_Ola_Lite_Model_Set_of_1_Pcs_,0.23713880280653635,0.0,5.0,0
exr:asroy_Classic_seat_Cover_for_Smooth_Traveling_for_only_Old_Classic_not_Suitable_for_All_Other_Bikes_,0.20070993900299072,0.0,4.4,0
exr:NIKAVI_Protective_Gear_Riders_Jacket_for_Motorcycle,0.340846727291743,0.0,3.7,0
exr:Royal_Enfield_Mens_JKSS20R01_Olive_Camo_M_,0.34422192970911664,0.0,4.3,0
exr:Rynox_Air_GT_4_Jacket_Mesh_Motorcycle_Riding_Jacket_with_Impact_Protection_and_Abrasion_Resistance,0.2109833707412084,0.0,4.1,0
exr:Steelbird_Full_Finger_Bike_Riding_Gloves_with_Touch_Screen_Sensitivity_at_Thumb_and_Index_Finger_Protective_Off_Road_Motorbike_Racing_Large_Black_Red_,0.2167648822069168,0.0,5.0,0
exr:Royal_Enfield_Urban_Hustler_Rover_V3_Riding_Gloves_Black_L_RRGGLN000013_,0.3152952591578166,0.0,4.3,0
exr:TVS_Glove_Box_for_Bikes_Dark_Black_,0.23667742808659872,0.0,4.6,0
exr:Electronic_Spices_10pcs_3Pin_Momentary_Roller_Lever_Arm_Micro_Limit_Switch_AC_250V_5A_SPDT,0.24608264863491058,0.0,4.1,0
exr:Trading_Charts_Combo_Classic_Chart_Patterns_Set_of_6_Sheets_Candlestick_Chart_Patterns_Set_of_5_Sheets_,0.22504779199759165,0.0,4.2,0
exr:Scotch_Brite_Sponge_Wipe_Pack_of_5_Color_and_Print_May_Vary_,0.31602686643600464,0.0,4.5,0
exr:Scotch_Brite_Silver_Sparks_Scrub_Pad_2_75x4_Pack_of_6_,0.2785735825697581,0.0,4.4,0
exr:Alkon_ARTB_20_Industrial_Bin_187x106x76_mm,0.32897915442784625,0.0,2.9,0
exr:KLEENAL_20160014_Plastic_Double_Bucket_Wringer_Trolley_34_Liters_K_119A_,0.317648967107137,0.0,3.5,0
exr:Gala_No_Dust_Floor_Broom_XL_Modular1_Piece_,0.2154651681582133,0.0,4.0,0
exr:Sparkmate_By_Crystal_Kharata_Plastic_Stick_Broom_Jhadu_for_Home_and_Bathroom_Cleaning,0.22095628082752228,0.0,4.1,0
exr:Eureka_Forbes_Sure_from_Forbes_Easy_Clean_NXT_Handheld_Vacuum_Cleaner_800_Watts_Powerful_Suction_Blower_Function_Multiple_Accessories_Red_,0.22140861550966898,0.125,4.0,0
exr:Eureka_Forbes_car_Vac_100_Watts_Powerful_Suction_Vacuum_Cleaner_with_Washable_HEPA_Filter_3_AccessoriesCompactLight_Weight_Easy_to_use_Black_and_Red_,0.23690138260523477,0.125,4.0,0
exr:KENT_16068_Zoom_Vacuum_Cleaner_for_Home_and_Car_130_W_Cordless_Hoseless_Rechargeable_HEPA_Filters_Vacuum_Cleaner_with_Cyclonic_Technology_Bagless_Design_and_Multi_Nozzle_Operation_Blue,0.2511669745047887,0.125,4.1,0
exr:Swiss_Tech_ST81005_5_in_1_Bodyguard_Auto_Emergency_Escape_Tool_with_Panic_Alarm_and_Flasher_Black_,0.216972346107165,0.2857142857142857,4.3,0
exr:OTOROYS_Motorcycle_Helmet_Wireless_Dual_Earphone_On_Ear_Helmet_Bluetooth_Calling_and_Music_with_Mic_Support_iOS_Andriod_,0.34592248499393463,1.0,4.0,0
exr:HEADFOX_N2_Smart_Bluetooth_sba7_Calls_Music_Navigation_Waterproof_Voice_Command_ISI_Certified_Flip_Up_Dashing_SV_Motorbike_Helmet,0.3309209148089091,1.0,4.6,0
exr:JZAQ_Universal_Wireless_Motorcycle_Helmet_Bluetooth_On_Ear_HeadsetHands_FreeMusic_Call_ControlAutomatic_Call_AnsweringWaterproof_Bluetooth_5_0_Intercom_Communication_System_with_50hrs_Playing_Time,0.3202437659104665,1.0,4.0,0
exr:amiciAuto_Headphone_for_V6_Bluetooth_Intercom_Only_Over_Ear_Headphones_with_Mic,0.2761334627866745,1.0,4.0,0
exr:Bassoholic_Two_Way_6_5_Inches_Coaxial_High_Bass_Speakers_for_Car_with_Imported_Rubber_Edge_Cone_Multicolor,0.3180128037929535,0.2222222222222222,4.1,0
exr:Electronic_Spices_3_25_Inch_4_Ohm_80w_Max_Power_Dome_Tweeter_Speaker_Home_Audio_Speakers,0.297897607088089,0.2222222222222222,5.0,0
exr:JBL_CS790CHI_6_1_2_2_Way_Car_Component_Speakers_RMS_80W_Peak_390W,0.279798224568367,0.2222222222222222,0.0,0
exr:SP_3_inch_10_watt_sub_woofer_3_Inch_subwoofer_Speaker_4_ohm_10_Watt_HiFi_Woofer_Deep_Bass_Coaxial_Car_Speaker_Pack_of_1_,0.2739416261514028,0.2222222222222222,1.0,0
exr:AK270_Mini_o_2_Channel_Stereo_Power_Amplifier_Portable_Sound_Amplifier_AUX_Input_Speaker_Amp_for_Car_and_Home_FANGKAI,0.27054669459660846,0.2222222222222222,0.0,0
exr:Nakamichi_NDSK_4065AU_4IN_6OUT_15EQ_DSP_Plus_4_Channel_Amplifier_4_60W_RMS_,0.2807971388101578,0.2222222222222222,0.0,0
exr:Electronic_Spices_Combo_of_TG113_Bluetooth_Speaker_Circuit_Board_Module_With_2_Inch_4_Ohm_3w_Metal_Body_Power_Audio_Woofer_Speaker,0.3824326694011688,0.2222222222222222,3.5,0
exr:NEXDIGITRON_ACE_Car_Dash_Camera_with_GPS_Logger_Full_HD_1080P_F1_8_Aperture_6G_Lens_140_Wide_Angle_Super_Capacitor_G_Sensor_WiFi_Upto_128GB_Supported_Made_in_India,0.28650901714960736,0.25,4.2,0
exr:Qubo_Car_Dash_Camera_True_4K_2160P_UHD_Dash_Cam_from_Hero_Group_Made_in_India_ADAS_Built_in_Wi_Fi_GPS_Logger_2_8_Display_140_Wide_Angle_Supports_Up_to_1TB_SD_Card,0.3039393176635106,0.25,4.2,0
exr:AllExtreme_EXHDC01_Hyperdrive_Car_Rear_View_Camera_HD_1080P_Night_Vision_Reverse_Parking_High_Resolution_Wide_Angle_Water_Resistant_Display_Compatible_with_Sedans_SUVs_Trucks,0.20634659131368002,0.25,5.0,0
exr:Qubo_Car_Dash_Camera_Pro_Dash_Cam_from_Hero_Group_Made_in_India_Dashcam_Full_HD_1080p_Wide_Angle_View_G_Sensor_WiFi_Emergency_Recording_Upto_256GB_SD_Card_Supported,0.28301609059174854,0.25,4.2,0
exr:Oneplus_10R_Type_c_to_3_5mm_Audio_Jack_1_Plus_Audio_Jack_Adapter_car_Audio_Connector_USB_Type_c_Headphone_Converter_Cable_Stereo_Jack_Splitter_Compatible_for_Oneplus_9_9r_8_8t_7_7pro_7t_6t_nord,0.24583798150221506,0.4,4.1,0
exr:CASE_PLUS_3_5_mm_Headphone_Jack_Lightning_Adapter_Connector_Only_Supported_Music_Control_Audio_Adapter_for_iPhone_New_2023_1_,0.2363149623076121,0.4,3.8,0
exr:One_Plus_USB_Type_C_to_3_5mm_Adapter_for_OnePlus_7T_8T_9_Pro_Headphone_Jack_Adapter_USB_Type_C_to_3_5mm_Aux_Audio_Earphone_Pack_of_1_3_5mm_Audio_Jack_,0.25195716321468353,0.4,4.2,0
exr:Qianlink_USB_Type_C_to_3_5mm_Headphone_Jack_Upgrade_32bit_Hi_Fi_Sound_USB_Type_C_to_Audio_Adapter_Cable_Pixel_2_2XL_3_3XL_6_6_pro_Compatible_with_Samsung_S22_S22_S22_Ultra_S21_S20_S22_Ultra,0.20545240739981332,0.4,4.5,0
exr:Squalo_BassPlugs_151_Wireless_in_Ear_Bluetooth_Neckband_Earphones_with_Mic_30_Hours_Playtime_IPX5_Water_ResistantType_C_Charging_Premium_10mm_Dynamic_Drivers_for_Deep_Bass_Blue_,0.4522031843662262,0.6,4.1,0
exr:truke_Newly_Launched_Buds_A1_True_Wireless_in_Ear_Earbuds_with_30dB_Hybrid_ANC_48H_Playtime_4_Mics_with_ENC_3_1_EQ_Modes_Fast_Charge_Gaming_Mode_Instant_Pairing_AAC_Codec_BT_5_3_IPX4_Black_,0.37387213110923767,0.6,4.0,0
