,name_sim_score,cat_sim_score,rating,manuf_count
exr:MEERA_FAB_Womens_Cotton_Printed_Blue_Anarkali_Kurta_with_Palazzo_Dupatta_Set,0.32070378462473553,0.3333333333333333,3.9,0
exr:Vaamsi_Womens_Poly_Cotton_Floral_Printed_Straight_Kurta_Pant_with_Dupatta_Set_VKSKD1238_,0.40303539236386615,0.3333333333333333,3.6,0
exr:Vaamsi_Womens_Poly_Cotton_Floral_Printed_Straight_Kurta_Pant_with_Dupatta_Set_VKSKD1242_,0.40348103642463684,0.3333333333333333,3.7,0
exr:Yashika_Womens_Full_Elastic_Cotton_Blend_Lycra_Saree_Shapewear_Petticoat_Free_Size,0.39417413870493573,0.3333333333333333,3.2,0
exr:Janasya_Womens_Green_Poly_Chiffon_Self_Design_Flared_Kurta,0.4223439196745555,0.3333333333333333,4.1,0
exr:Vaamsi_Womens_Poly_Cotton_Floral_Printed_Straight_Kurta_Pant_with_Dupatta_Set_VKSKD1182_,0.4006735483805339,0.3333333333333333,3.5,0
exr:Stylum_Womens_Floral_Print_Rayon_A_Line_Kurta,0.3601135015487671,0.3333333333333333,3.9,0
exr:TIMEX_Analog_Womens_Watch_Dial_Colored_Strap_,0.3027478853861491,0.16666666666666666,4.4,0
exr:Fossil_Gen_5E_Smartwatch_with_AMOLED_Screen_Wear_OS_by_Google_Built_in_Speaker_for_Phone_Calls_Google_Assistant_SpO2_GPS_NFC_Wellness_Features_and_Smartphone_Notifications,0.22140523294607797,0.16666666666666666,3.9,0
exr:Fossil_Gwen_Analogue_Womens_Watch_Rose_Gold_Dial_Womens_Standard_Colored_Strap_ES4879,0.464685579140981,0.0,4.4,0
exr:Sonata_Analog_Blue_Dial_Womens_Watch_NM8989PP04_NL8989PP04,0.25395118693510693,0.16666666666666666,4.0,0
exr:NIBOSI_Women_Watches_Analog_Rose_Gold_Square_Dial_Womens_Watch_for_Girls_Miss_Ladies_Diamond_Studded_with_Stylish_Watches_Waterproof,0.36782177289326984,0.16666666666666666,4.1,0
exr:SWADESI_STUFF_Classique_Crystalline_2Tone_Premium_Luxurious_Watch_for_Women,0.3872399826844533,0.16666666666666666,0.0,0
exr:The_Clownfish_Octavia_Womens_Wallet_Clutch_Ladies_Purse_with_Card_holders_Tan_,0.5315128068129221,1.0,4.2,1
exr:Lavie_Womens_Betula_Medium_Tote_Bag_Ladies_Purse_Handbag,0.4674751063187917,0.6,4.1,0
exr:Nelle_Harper_Womens_Shoulder_Bag,0.4380177656809489,0.6,4.0,0
exr:Fostelo_Handbag_For_Women_And_Girls_Ladies_Purse_Faux_Leather_Satchel_Bag_Wedding_Gifts_For_Women_Women_3_Compartments_Bag_Travel_Purse_Hobo_Bag_5_Pockets_Shoulder_Bag,0.49615175525347394,1.0,4.1,0
exr:Amazon_Brand_Eden_Ivy_Womens_Handbag,0.45761515696843463,1.0,4.3,0
exr:Lino_Perros_Womens_leatherette_Tote_Bag,0.45908476909001666,0.6,4.3,0
exr:Baggit_Womens_Sling_Bag_Small,0.4296337068080902,0.4,4.3,0
exr:Nelle_Harper_Womens_Handbag,0.45674919088681537,0.4,3.6,0
exr:Lavie_Womens_Beech_Satchel_Bag_Ladies_Purse_Handbag,0.4765033821264903,1.0,4.2,0
exr:Lavie_Womens_Sara_Box_Sling_Bag_Ladies_Purse_Handbag,0.4441714684168498,0.4,4.0,0
exr:WOMEN_MARKS_Womens_Handbag_NSB000059_Tan_,0.48024773597717285,1.0,4.0,0
exr:DailyObjects_Lush_Midnight_Womens_Wallet_Made_with_Vegan_Leather_Material_Carefully_Handcrafted_Holds_up_to_8_Cards_Slim_and_Easy_to_Fit_in_Pocket_Coin_Pocket_with_Button_Closure,0.3999837537606557,1.0,4.1,0
exr:Fostelo_Handbag_For_Women_And_Girls_Ladies_Purse_Faux_Leather_Satchel_Bag_Woman_Gifts_Wedding_Gifts_For_Women_Women_3_Compartments_Bag_Travel_Purse_Hobo_Bag_5_Pockets_Shoulder_Bag,0.49310071269671124,1.0,4.1,0
exr:WildHorn_Leather_8_5_inch_Sling_Messenger_Bag_for_Men_I_Multipurpose_Crossbody_Bag_I_Travel_Bag_with_Adjustable_Strap_I_DIMENSION_L_8_5inch_H_10_5inch_W_3inch,0.37484031915664673,0.2,4.3,0
exr:Lino_Perros_womens_handbag,0.45250893632570904,1.0,4.1,0
exr:Baggit_Women_Satchel_Handbag_BUFF_,0.4472122589747111,0.4,4.0,0
exr:Peora_Traditional_Jewellery_18K_Gold_Plated_Handcrafted_AD_Pearl_Chandbali_Earrings_for_Women,0.3531905710697174,0.16666666666666666,2.8,0
exr:Joyalukkas_Assayer_Certified_10_grams_24k_999_Yellow_Gold_Precious_Gold_Bar,0.23980509241422018,0.0,4.5,0
exr:Priyaasi_Brass_Gold_Plated_AD_Studded_Geometric_Pendant_Black_Beaded_Chain_Traditional_Mangalsutra_for_Women_Gold_,0.33610443274180096,0.16666666666666666,3.8,0
exr:Joyalukkas_22KT_Yellow_Gold_Pendant_for_Girls,0.3814283808072408,0.16666666666666666,3.9,0
exr:Joyalukkas_22k_916_8_gm_Yellow_Gold_Coin_with_Queen_Victoria_Design,0.2899828553199768,0.0,4.4,0
exr:Joyalukkas_22k_916_Yellow_Gold_and_Pendant_for_Girls,0.39146281282107037,0.16666666666666666,4.1,0
exr:Joyalukkas_Impress_Collection_Girls_22k_Metal_Yellow_Gold_Earrings,0.3672977288564046,0.16666666666666666,3.6,0
exr:Joyalukkas_22k_916_Yellow_Gold_Bracelet_for_Men_Gold_,0.3651406764984131,0.0,0.0,0
exr:Joyalukkas_Pride_Diamond_Collection_18k_Yellow_Gold_and_Diamond_Ring,0.3451310296853383,0.16666666666666666,0.0,0
exr:Joyalukkas_22k_916_8_gm_BIS_Hallmarked_Yellow_Gold_Precious_Coin_with_George_head_Design,0.2540868769089381,0.0,4.7,0
exr:Joyalukkas_Impress_Collection_22k_Yellow_Gold_Stud_Earrings_for_Women,0.4008847375710805,0.16666666666666666,4.0,0
exr:Sony_PS5_PlayStation_Console,0.25024616718292236,0.2,4.1,0
exr:Xbox_Series_S,0.2761642138163249,0.2,4.6,0
exr:Microsoft_Xbox_Wireless_On_Ear_Headphones_with_mic_Black_,0.3786342640717824,0.2,4.7,0
exr:Sony_DualSense_Wireless_Controller_for_PlayStation_5_White_,0.24544227123260498,0.16666666666666666,4.4,0
exr:Sony_Dualshock_4_Wireless_Controller_for_PlayStation_4_Black_,0.25808285176754,0.16666666666666666,4.2,0
exr:Microsoft_Xbox_Wireless_Controller_for_Xbox_Series_X_S_Xbox_One_and_Windows_Devices_Pulse_Red,0.2514991859594981,0.14285714285714285,4.6,0
exr:AUSHA_Virtual_Reality_Headset_3D_Glasses_Headset_VR_Set_Box_Best_VR_Headset_Gift_for_Kids_and_Adults_for_3D_Gaming_and_VR_Videos,0.4109107553958893,1.0,0.0,0
exr:Irusu_Play_VR_Plus_VR_Headset_with_Headphones40MM_HD_Lens_for_Mobiles_with_Remote_,0.45122065643469494,1.0,3.4,0
exr:TCOS_TECH_PS4_Controller_Silicone_Cover_Ultra_Grip_Anti_Slip_Protective_Case_Sleeve_for_PS4_Controller_2_Thumb_Grips_Camouflage_,0.20667605102062225,0.16666666666666666,3.9,0
exr:New_World_Soft_Silicone_Case_cover_Protective_Skin_for_PS4_Dualshock_4_Wireless_Controller_with_2_Thumb_Grips_Free_Army_,0.23009043435255686,0.16666666666666666,4.2,0
exr:Porro_Fino_Original_PS4_Controller_Charging_Cable_For_Sony_Ps4_Playstation_4_Controller_video_game_,0.23763869206110635,0.16666666666666666,4.2,0
exr:Porro_fino_Video_Game_PS2_and_PS3_AV_CVBS_to_3RCA_Cable_For_Sony_Ps2_and_Ps3_Its_Not_a_HDMI_Cable_Only_Compatible_Only_with_PlayStation_Video_Game_Black,0.309055432677269,0.14285714285714285,3.5,0
exr:New_World_Power_Cable_Cord_Plug_for_PS2_PS3_PS4_Xbox_One_S_and_Xbox_One_X_Consoles_Cable_Only_,0.21427836020787558,0.16666666666666666,4.0,0
exr:Careflection_Playstation_4_Game_Play_Charging_Cable_Micro_USB_Plug_Play_Charge_Game_Pad_Controller_Charger_Cable_For_Xbox_One_Sony_PS4_Game_Pad_Black_,0.2836861064036687,0.16666666666666666,4.2,0
exr:Cosmic_Byte_Oberon_Wireless_Headphone_Tri_Mode_WiFi_Bluetooth_5_3_Wired_Ultra_Low_Latency_Detacheable_ENC_Mic_90_Rotatable_Earcups_Hi_Fi_50mm_Drivers_Black_,0.3950539231300354,1.0,3.6,0
exr:PTron_Bassbuds_Tango_ENC_Bluetooth_Truly_Wireless_in_Ear_Earbuds_with_mic_Movie_Mode_40Hrs_Playtime_Bluetooth_Headphones_5_1_Deep_Bass_Touch_Control_TWS_Earbuds_Type_C_Fast_Charging_Black_,0.3021240383386612,1.0,3.8,0
exr:Boult_Newly_Launched_Ammo_True_Wireless_In_Ear_Earbuds_with_40ms_Lowest_Latency_40H_Playtime_ENC_Mic_Made_in_India_13mm_Bass_Drivers_Interactive_LEDs_Type_C_Fast_Charging_10Min_150min_Ear_Buds,0.31213756402333576,1.0,4.3,0
exr:Redgear_Cloak_Wired_RGB_Wired_Over_Ear_Gaming_Headphones_with_Mic_for_PC,0.45875973006089527,1.0,4.0,1
exr:boAt_Airdopes_191G_True_Wireless_In_Ear_Earbuds_with_ENx_Tech_Equipped_Quad_Mics_Beast_Mode_Low_Latency_65ms_for_Gaming_2x6mm_Dual_Drivers_30H_Playtime_IPX5_IWP_Appealing_Case_LEDs_Sport_Blue_,0.3802113135655721,0.14285714285714285,3.6,0
exr:Cosmic_Byte_CB_EP_05_Wired_Gaming_in_Ear_Earphone_with_Microphone_Detachable_for_PC_PS4_Mobiles_Tablets_Black_,0.43806249896685284,1.0,3.5,0
exr:Sleeping_Dogs_Definitive_Edition,0.22352433701356253,1.0,4.3,0
exr:FIFA_23_for_PC,0.2686917732159297,1.0,4.0,0
exr:Assassin_Creed_4_Black_Flag_Pc_Game_DVD_For_Windows,0.20912349224090576,1.0,2.6,0
exr:Lover,0.20801488061745962,1.0,4.8,1
exr:Diamonds,0.2694542060295741,1.0,4.8,0
exr:The_Best_Of_1990_2000,0.22855678697427115,1.0,4.7,0
exr:Worrisome_Heart,0.20773694415887198,0.3333333333333333,4.6,1
exr:Christmas_Songbook,0.2409766415754954,0.25,4.7,0
exr:Creedence_Clearwater_Revival,0.2111810247103373,0.3333333333333333,4.8,1
exr:House_of_Balloons,0.25864122807979584,1.0,4.8,0
exr:Music_Card_Celebrating_Ustad_Amjad_Ali_Khan_4_GB_,0.21897890170415243,0.25,4.6,0
exr:Music_Card_Taal_Samvad_4_GB_,0.20619614919026694,0.25,4.0,0
exr:Music_Card_Shiv_Hari_4GB_,0.21621249616146088,0.25,2.8,0
exr:Music_Card_The_Great_Indian_Sitar_320_Kbps_MP3_Audio_4_GB_,0.21368623773256937,0.25,2.4,0
exr:Disney_Iron_Man_4K_UHD_Trilogy_Blu_Ray_BLU_RAY_All_Regions_UK_Import_,0.23326183358828226,0.0,4.5,0
exr:Season_of_the_Witch,0.21793938676516214,0.0,3.6,0
exr:Interstellar_4K_UHD_1_Disc_,0.20895688235759735,0.0,4.3,0
exr:The_Flash_The_Complete_Season_2_4_Disc_Box_Set_,0.23049971461296082,0.0,4.0,0
exr:Wolverine_X_Men_Origins_Wolverine_2_Disc_Blu_ray_,0.23715911308924356,0.0,3.5,0
exr:True_Detective_The_Complete_Seasons_1_2_6_Disc_Special_Edition_Box_Set_Uncut_Slipcase_Packaging_Region_Free_Blu_ray_UK_Import_,0.2258603572845459,0.0,0.0,0
exr:Original_Handmade_Movie_Posters_with_Frame_Char_Darvesh,0.26141472657521564,0.0,0.0,0
exr:Original_Handmade_Movie_Posters_with_Frame_Shree_Krishna_Leela,0.20946869254112244,0.0,0.0,0
exr:Original_Handmade_Movie_Posters_With_Frame_Toofan_Aur_Bijlee,0.25237953166166943,0.0,0.0,0
exr:Original_Handmade_Movie_Posters_with_Frame_Maa_Dikri,0.22163273394107819,0.0,0.0,0
exr:SOWUNO_Cake_Decoration_Mold_Spider_Heatproof_DIY_Non_Stick_Reusable_Chocolate_Mold_Candy_Mold_for_Halloween_Heatproof_Reusable_Professional_DIY,0.23101629813512167,0.0,0.0,0
exr:SOWUNO_Mousse_Mold_Pumpkin_6_Cavity_DIY_Professional_Heatproof_Reusable_Pudding_Mold_for_Halloween_Heatproof_Reusable_Professional_DIY_Kitchen,0.23228844006856283,0.0,0.0,0
exr:Signables_Barcelona_FC_Signature_Series_Facsimile_Signed_Soccer_with_Player_Info_Official_Collectors_Item,0.24589577813943228,0.0,0.0,0
exr:5x7_Inches_Original_Autographed_Photo_of_Indian_Footballer_Sunil_Chhetri,0.24385151267051697,0.0,0.0,0
exr:4x6_Inches_Original_Autographed_Photo_of_German_Tennis_Player_Steffi_Graf,0.22211561103661856,0.0,0.0,0
exr:The_Night_Circus_Vintage_Magic_,0.2303878217935562,0.0,4.4,0
exr:FEGO_Float_Air_Suspension_Seat_Black_Leather_Cushion_Seat_with_Air_Suspension_Technology,0.32761916518211365,0.0,4.2,0
exr:FEGO_Float_Mountain_Range_No_Back_Pain_Air_Suspension_Seat_Add_on_for_Bikes_Grey_,0.260516494512558,0.0,4.1,0
exr:Aow_Attractive_Offer_World_Seat_Assembly_for_Yamaha_RX135_with_Beeding,0.26772787670294446,0.0,5.0,0
exr:SARTE_Car_Neck_Rest_Pillow_Head_Rest_Cushion_for_Car_SeatNeck_Support_for_Long_Driving_Made_of_Soft_American_Velvet_Fabric_with_Soft_PollyFiber_Filling_and_Elastic_Stripes_Set_of_2_Pcs_Black,0.3366880516211192,0.0,4.3,0
exr:Guance_Backrest_Black_Cushion_Support_Pillion_Leatherite_Pattern_Metal_rods_with_Cushion_backrest_for_Ola_S1_Ola_S1_Pro_and_Ola_Lite_Model_Set_of_1_Pcs_,0.27963834007581073,0.0,5.0,0
exr:asroy_Classic_seat_Cover_for_Smooth_Traveling_for_only_Old_Classic_not_Suitable_for_All_Other_Bikes_,0.2564815084139506,0.0,4.4,0
exr:NIKAVI_Protective_Gear_Riders_Jacket_for_Motorcycle,0.24203809599081674,0.0,3.7,0
exr:Royal_Enfield_Mens_JKSS20R01_Olive_Camo_M_,0.3405296206474304,0.0,4.3,0
exr:Steelbird_Full_Finger_Bike_Riding_Gloves_with_Touch_Screen_Sensitivity_at_Thumb_and_Index_Finger_Protective_Off_Road_Motorbike_Racing_Large_Black_Red_,0.28038596113522846,0.0,5.0,0
exr:Royal_Enfield_Urban_Hustler_Rover_V3_Riding_Gloves_Black_L_RRGGLN000013_,0.3115464299917221,0.0,4.3,0
exr:TVS_Glove_Box_for_Bikes_Dark_Black_,0.2774174014727275,0.0,4.6,0
exr:Scotch_Brite_Sponge_Wipe_Pack_of_5_Color_and_Print_May_Vary_,0.27625106771787006,0.0,4.5,0
exr:Scotch_Brite_Silver_Sparks_Scrub_Pad_2_75x4_Pack_of_6_,0.2580679605404536,0.0,4.4,0
exr:Alkon_ARTB_20_Industrial_Bin_187x106x76_mm,0.27206700543562573,0.0,2.9,0
exr:KLEENAL_20160014_Plastic_Double_Bucket_Wringer_Trolley_34_Liters_K_119A_,0.2815817991892497,0.0,3.5,0
exr:KENT_16068_Zoom_Vacuum_Cleaner_for_Home_and_Car_130_W_Cordless_Hoseless_Rechargeable_HEPA_Filters_Vacuum_Cleaner_with_Cyclonic_Technology_Bagless_Design_and_Multi_Nozzle_Operation_Blue,0.20474069813887277,0.1111111111111111,4.1,0
exr:OTOROYS_Motorcycle_Helmet_Wireless_Dual_Earphone_On_Ear_Helmet_Bluetooth_Calling_and_Music_with_Mic_Support_iOS_Andriod_,0.379040464758873,0.125,4.0,0
exr:Aroma_NB128_Grace_24_Hours_Playing_Time_Deep_Bass_Made_in_India_Neckband_Earphone_Bluetooth_Headset_Blue_,0.285384068886439,0.125,2.8,0
exr:HEADFOX_N2_Smart_Bluetooth_sba7_Calls_Music_Navigation_Waterproof_Voice_Command_ISI_Certified_Flip_Up_Dashing_SV_Motorbike_Helmet,0.2761384646097819,0.125,4.6,0
exr:JZAQ_Universal_Wireless_Motorcycle_Helmet_Bluetooth_On_Ear_HeadsetHands_FreeMusic_Call_ControlAutomatic_Call_AnsweringWaterproof_Bluetooth_5_0_Intercom_Communication_System_with_50hrs_Playing_Time,0.3009577840566635,0.125,4.0,0
exr:amiciAuto_Headphone_for_V6_Bluetooth_Intercom_Only_Over_Ear_Headphones_with_Mic,0.2874457562963168,0.125,4.0,0
exr:Bassoholic_Two_Way_6_5_Inches_Coaxial_High_Bass_Speakers_for_Car_with_Imported_Rubber_Edge_Cone_Multicolor,0.20792519052823386,0.1111111111111111,4.1,0
exr:Electronic_Spices_3_25_Inch_4_Ohm_80w_Max_Power_Dome_Tweeter_Speaker_Home_Audio_Speakers,0.21779473622639975,0.1111111111111111,5.0,0
exr:Electronic_Spices_Combo_of_TG113_Bluetooth_Speaker_Circuit_Board_Module_With_2_Inch_4_Ohm_3w_Metal_Body_Power_Audio_Woofer_Speaker,0.23419285317262015,0.1111111111111111,3.5,0
exr:AllExtreme_EXHDC01_Hyperdrive_Car_Rear_View_Camera_HD_1080P_Night_Vision_Reverse_Parking_High_Resolution_Wide_Angle_Water_Resistant_Display_Compatible_with_Sedans_SUVs_Trucks,0.20185170571009317,0.125,5.0,0
exr:Oneplus_10R_Type_c_to_3_5mm_Audio_Jack_1_Plus_Audio_Jack_Adapter_car_Audio_Connector_USB_Type_c_Headphone_Converter_Cable_Stereo_Jack_Splitter_Compatible_for_Oneplus_9_9r_8_8t_7_7pro_7t_6t_nord,0.22825117905934653,0.16666666666666666,4.1,0
exr:CASE_PLUS_3_5_mm_Headphone_Jack_Lightning_Adapter_Connector_Only_Supported_Music_Control_Audio_Adapter_for_iPhone_New_2023_1_,0.20791690548261008,0.16666666666666666,3.8,0
exr:One_Plus_USB_Type_C_to_3_5mm_Adapter_for_OnePlus_7T_8T_9_Pro_Headphone_Jack_Adapter_USB_Type_C_to_3_5mm_Aux_Audio_Earphone_Pack_of_1_3_5mm_Audio_Jack_,0.29485607147216797,0.16666666666666666,4.2,0
exr:Qianlink_USB_Type_C_to_3_5mm_Headphone_Jack_Upgrade_32bit_Hi_Fi_Sound_USB_Type_C_to_Audio_Adapter_Cable_Pixel_2_2XL_3_3XL_6_6_pro_Compatible_with_Samsung_S22_S22_S22_Ultra_S21_S20_S22_Ultra,0.22242207825183868,0.16666666666666666,4.5,0
exr:Squalo_BassPlugs_151_Wireless_in_Ear_Bluetooth_Neckband_Earphones_with_Mic_30_Hours_Playtime_IPX5_Water_ResistantType_C_Charging_Premium_10mm_Dynamic_Drivers_for_Deep_Bass_Blue_,0.28685668110847473,0.14285714285714285,4.1,0
exr:truke_Newly_Launched_Buds_A1_True_Wireless_in_Ear_Earbuds_with_30dB_Hybrid_ANC_48H_Playtime_4_Mics_with_ENC_3_1_EQ_Modes_Fast_Charge_Gaming_Mode_Instant_Pairing_AAC_Codec_BT_5_3_IPX4_Black_,0.31772832572460175,0.14285714285714285,4.0,0
exr:OnePlus_Bullets_Z2_Bluetooth_Wireless_in_Ear_Earphones_with_Mic_Bombastic_Bass_12_4_Mm_Drivers_10_Mins_Charge_20_Hrs_Music_30_Hrs_Battery_Life_Magico_Black_,0.3124633679787318,0.14285714285714285,4.2,0
exr:boAt_BassHeads_900_On_Ear_Wired_Headphones_with_Mic_White_,0.34357290466626483,0.14285714285714285,4.2,0
exr:boAt_Rockerz_450_Batman_Edition_Bluetooth_On_Ear_Headphones_with_Mic_Upto_15_Hours_Playback_40MM_Drivers_Padded_Ear_Cushions_Integrated_Controls_and_Dual_Modes_Knight_Black_,0.3892069359620412,0.14285714285714285,4.1,0
exr:Sony_Wh_Ch510_Bluetooth_Wireless_On_Ear_Headphones_Up_To_35Hrs_Playtime_Lightweight_Type_C_Play_Pause_Control_30Mm_Driver_Bt_Version_5_0_Voice_Assistant_Support_For_Mobiles_with_mic_Blue,0.34911099076271057,0.14285714285714285,4.0,0
exr:ZEBRONICS_Zeb_Thunder_Wireless_Bluetooth_Over_The_Ear_Headphone_FM_mSD_9_hrs_Playback_with_Mic_Blue_,0.3375682085752487,0.14285714285714285,3.8,0
exr:Infinity_JBL_Glide_510_72_Hrs_Playtime_with_Quick_Charge_Wireless_On_Ear_Headphone_with_Mic_Deep_Bass_Dual_Equalizer_Bluetooth_5_0_with_Voice_Assistant_Support_Black_,0.33095551033814746,0.14285714285714285,4.2,0
exr:Sounce_Case_Silicone_Cover_Compatible_with_Keychain_for_Oneplus_Nord_Buds_Full_Protection_Shockproof_Case_Cover_Anti_Fall_Anti_Dust_Black_,0.21567542354265848,0.16666666666666666,4.3,0
exr:Gizga_Essentials_Earphone_Carrying_Case_Multi_Purpose_Pocket_Storage_Travel_Organizer_for_Earphones_Headset_Pen_Drives_SD_Cards_Shock_Proof_Ballistic_Nylon_Soft_Fabric_Mesh_Pocket_Green,0.28309546907742816,0.16666666666666666,4.3,0
exr:CROSSVOLT_Tough_Rugged_Cover_for_Airpods_Pro_GEN_2_2022_Black_Polycarbonate,0.26327042778333026,0.16666666666666666,4.2,0
exr:Inefable_Earphone_Headphone_Case_Pouch_Cover_Carrying_Case_for_Earphones_Headset_Pen_Drives_SD_Cards_All_Mobile_Accessories_Black_Pack_of_1_,0.31439151366551715,0.16666666666666666,4.2,0
