,name_sim_score,cat_sim_score,rating,manuf_count
exr:Yellow_Chimes_Chain_Pendant_for_Men_Black_Men_Pendant_Stainless_Steel_Black_Sailor_Anchor_Charm_Pendant_Necklace_for_Men_and_Boys_,0.28049246470133465,0.16666666666666666,3.8,0
exr:URBAN_FOREST_Leather_Belt_for_Men,0.24127528071403503,0.3333333333333333,4.0,0
exr:GUSTAVE_Mens_Shirt_Stays_Adjustable_Elastic_Shirt_Garters_with_Locking_Non_Slip_Clips,0.26058035095532733,0.3333333333333333,4.0,0
exr:HIDE_SKIN_Mens_Leather_Belt,0.23466075956821442,0.3333333333333333,4.1,0
exr:PALAY_Pants_Chain_Jeans_Chain_for_Men_Women_Fashion_Gothic_Punk_Wallet_Pocket_Chain_Belt_Chain_Hip_Hop_Rock_Biker_Trousers_Chain_Silver_,0.322175070643425,0.3333333333333333,4.3,0
exr:KOTTY_Women_Polyester_Blend_Green_Solid_Trousers,0.2592638085285823,0.14285714285714285,3.6,0
exr:Campus_Sutra_Womens_Cotton_Jacket_Relaxed_Fit_For_Casual_Wear_Full_Sleeve_Latest_Stylish_Wear_Cotton_Jacket_Crafted_With_Comfort_Fit_And_High_Performance_For_Everyday_Wear,0.27077776690324146,0.1111111111111111,0.0,0
exr:LEOTUDE_Cottonblend_Half_Sleeve_Oversized_T_Shirts_for_Women_Color_Brown_,0.39177529017130536,0.2857142857142857,3.6,0
exr:LEOTUDE_Cotton_Blend_Half_Sleeve_Oversized_Back_Printed_Womens_T_Shirt,0.4073891043663025,0.2857142857142857,3.9,0
exr:Kotty_Womens_Loose_Fit_Jeans,0.24445823455850282,0.14285714285714285,3.7,0
exr:Jockey_AW87_Womens_Super_Combed_Cotton_Elastane_Stretch_Slim_Fit_Leggings_with_Ultrasoft_Waistband,0.2966064264376958,0.14285714285714285,4.2,0
exr:Stylum_Womens_Self_Woven_Kantha_Cotton_Cord_Set,0.22674054900805155,0.125,4.7,0
exr:Campus_Sutra_Womens_Electric_Blue_Regular_Fit_Cotton_Jacket_For_Winter_Wear_Standing_Collar_Full_Sleeve_Buttoned_Casual_Jacket_For_Woman_Girl_Western_Stylish_Jacket_For_Women,0.28022301693757373,0.1111111111111111,0.0,0
exr:DHRUVI_TRENDZ_Soft_Cotton_Silk_Saree_For_Women_Half_Sarees_Under_449_2020_Beautiful_For_Women_saree_free_size_with_blouse_piece,0.29408178975184757,0.14285714285714285,3.7,0
exr:OM_SAI_LATEST_CREATION_Women_Soft_Cotton_Silk_Banarasi_Saree_for_women_Under_300_2022_Beautiful_saree_free_size_with_blouse_piece_Saree,0.27811650435129803,0.14285714285714285,3.7,0
exr:SIRIL_Womens_Tassel_Self_Woven_Cotton_Silk_Saree_with_Unstitched_Blouse_Piece,0.27910520633061725,0.14285714285714285,3.8,0
exr:Amazon_Brand_Myx_Womens_Cotton_Straight_Short_Kurti,0.34876516461372375,0.14285714285714285,4.0,0
exr:Ada_Hand_Embroidered_Lucknowi_Chikankari_Straight_Cotton_Kurta_Kurti_for_Women_A133488,0.3041580816109975,0.14285714285714285,4.0,0
exr:MEERA_FAB_Womens_Cotton_Printed_Blue_Anarkali_Kurta_with_Palazzo_Dupatta_Set,0.2504700819651286,0.14285714285714285,3.9,0
exr:Vaamsi_Womens_Poly_Cotton_Floral_Printed_Straight_Kurta_Pant_with_Dupatta_Set_VKSKD1238_,0.2869890481233597,0.14285714285714285,3.6,0
exr:Vaamsi_Womens_Poly_Cotton_Floral_Printed_Straight_Kurta_Pant_with_Dupatta_Set_VKSKD1242_,0.28438740968704224,0.14285714285714285,3.7,0
exr:Yashika_Womens_Full_Elastic_Cotton_Blend_Lycra_Saree_Shapewear_Petticoat_Free_Size,0.3097689300775528,0.14285714285714285,3.2,0
exr:Janasya_Womens_Green_Poly_Chiffon_Self_Design_Flared_Kurta,0.24492684503396353,0.14285714285714285,4.1,0
exr:Vaamsi_Womens_Poly_Cotton_Floral_Printed_Straight_Kurta_Pant_with_Dupatta_Set_VKSKD1182_,0.28222841521104175,0.14285714285714285,3.5,0
exr:Stylum_Womens_Floral_Print_Rayon_A_Line_Kurta,0.24459147453308105,0.14285714285714285,3.9,0
exr:TIMEX_Analog_Womens_Watch_Dial_Colored_Strap_,0.24835132559140524,0.0,4.4,0
exr:Fossil_Gen_5E_Smartwatch_with_AMOLED_Screen_Wear_OS_by_Google_Built_in_Speaker_for_Phone_Calls_Google_Assistant_SpO2_GPS_NFC_Wellness_Features_and_Smartphone_Notifications,0.21426783502101898,0.0,3.9,0
exr:Fossil_Gwen_Analogue_Womens_Watch_Rose_Gold_Dial_Womens_Standard_Colored_Strap_ES4879,0.3058198193709056,0.0,4.4,0
exr:Sonata_Analog_Blue_Dial_Womens_Watch_NM8989PP04_NL8989PP04,0.2570626189311345,0.0,4.0,0
exr:NIBOSI_Women_Watches_Analog_Rose_Gold_Square_Dial_Womens_Watch_for_Girls_Miss_Ladies_Diamond_Studded_with_Stylish_Watches_Waterproof,0.24199136098225912,0.0,4.1,0
exr:SWADESI_STUFF_Classique_Crystalline_2Tone_Premium_Luxurious_Watch_for_Women,0.3135729134082794,0.0,0.0,0
exr:The_Clownfish_Octavia_Womens_Wallet_Clutch_Ladies_Purse_with_Card_holders_Tan_,0.2831071118513743,0.0,4.2,0
exr:The_Clownfish_Leather_Women_wallet_Elegance_Tan_,0.31123341123263043,0.0,3.7,0
exr:Lavie_Womens_Betula_Medium_Tote_Bag_Ladies_Purse_Handbag,0.2650750031073888,0.0,4.1,0
exr:Nelle_Harper_Womens_Shoulder_Bag,0.24748623867829642,0.0,4.0,0
exr:Fostelo_Handbag_For_Women_And_Girls_Ladies_Purse_Faux_Leather_Satchel_Bag_Wedding_Gifts_For_Women_Women_3_Compartments_Bag_Travel_Purse_Hobo_Bag_5_Pockets_Shoulder_Bag,0.30718804399172467,0.0,4.1,0
exr:Amazon_Brand_Eden_Ivy_Womens_Handbag,0.3173198997974396,0.0,4.3,0
exr:Lino_Perros_Womens_leatherette_Tote_Bag,0.2847517381111781,0.0,4.3,0
exr:Baggit_Womens_Sling_Bag_Small,0.27076006929079693,0.0,4.3,0
exr:Nelle_Harper_Womens_Handbag,0.2410879284143448,0.0,3.6,0
exr:Lavie_Womens_Beech_Satchel_Bag_Ladies_Purse_Handbag,0.2882349491119385,0.0,4.2,0
exr:Lavie_Womens_Sara_Box_Sling_Bag_Ladies_Purse_Handbag,0.25875850518544513,0.0,4.0,0
exr:WOMEN_MARKS_Womens_Handbag_NSB000059_Tan_,0.2574128458897273,0.0,4.0,0
exr:DailyObjects_Lush_Midnight_Womens_Wallet_Made_with_Vegan_Leather_Material_Carefully_Handcrafted_Holds_up_to_8_Cards_Slim_and_Easy_to_Fit_in_Pocket_Coin_Pocket_with_Button_Closure,0.3042404055595398,0.0,4.1,0
exr:Fostelo_Handbag_For_Women_And_Girls_Ladies_Purse_Faux_Leather_Satchel_Bag_Woman_Gifts_Wedding_Gifts_For_Women_Women_3_Compartments_Bag_Travel_Purse_Hobo_Bag_5_Pockets_Shoulder_Bag,0.30075480540593463,0.0,4.1,0
exr:WildHorn_Leather_8_5_inch_Sling_Messenger_Bag_for_Men_I_Multipurpose_Crossbody_Bag_I_Travel_Bag_with_Adjustable_Strap_I_DIMENSION_L_8_5inch_H_10_5inch_W_3inch,0.26290862758954364,0.0,4.3,0
exr:Fristo_Womens_Handbag_FRB_315_Red_,0.3197270333766937,0.0,3.9,0
exr:Lino_Perros_womens_handbag,0.3039785623550415,0.0,4.1,0
exr:Baggit_Women_Satchel_Handbag_BUFF_,0.22727574904759726,0.0,4.0,0
exr:Peora_Traditional_Jewellery_18K_Gold_Plated_Handcrafted_AD_Pearl_Chandbali_Earrings_for_Women,0.25245168805122375,0.0,2.8,0
exr:Priyaasi_Brass_Gold_Plated_AD_Studded_Geometric_Pendant_Black_Beaded_Chain_Traditional_Mangalsutra_for_Women_Gold_,0.21177217364311218,0.0,3.8,0
exr:Joyalukkas_22KT_Yellow_Gold_Pendant_for_Girls,0.2773001740376155,0.0,3.9,0
exr:Joyalukkas_22k_916_8_gm_Yellow_Gold_Coin_with_Queen_Victoria_Design,0.26697467764218646,0.0,4.4,0
exr:Joyalukkas_22k_916_Yellow_Gold_and_Pendant_for_Girls,0.28942153851191205,0.0,4.1,0
exr:Joyalukkas_Impress_Collection_Girls_22k_Metal_Yellow_Gold_Earrings,0.2812879929939906,0.0,3.6,0
exr:Joyalukkas_22k_916_Yellow_Gold_Bracelet_for_Men_Gold_,0.2884546418984731,0.14285714285714285,0.0,0
exr:Joyalukkas_Pride_Diamond_Collection_18k_Yellow_Gold_and_Diamond_Ring,0.25688543915748596,0.0,0.0,0
exr:Joyalukkas_22k_916_8_gm_BIS_Hallmarked_Yellow_Gold_Precious_Coin_with_George_head_Design,0.24635960161685944,0.0,4.7,0
exr:Joyalukkas_Impress_Collection_22k_Yellow_Gold_Stud_Earrings_for_Women,0.28336675961812335,0.0,4.0,0
exr:Sony_PS5_PlayStation_Console,0.26395662128925323,0.5,4.1,0
exr:Xbox_Series_S,0.2979303350051244,1.0,4.6,1
exr:Sony_DualSense_Wireless_Controller_for_PlayStation_5_White_,0.26814672350883484,0.16666666666666666,4.4,0
exr:Sony_Dualshock_4_Wireless_Controller_for_PlayStation_4_Black_,0.28880123794078827,0.16666666666666666,4.2,0
exr:Microsoft_Xbox_Wireless_Controller_Electric_Volt,0.3064344972372055,0.4,4.4,1
exr:Microsoft_Xbox_Wireless_Controller_for_Xbox_Series_X_S_Xbox_One_and_Windows_Devices_Pulse_Red,0.3275250494480133,0.25,4.6,1
exr:Procus_ONE_Virtual_Reality_Headset_40MM_Lenses_For_IOS_and_Android_Black_,0.297622874379158,0.14285714285714285,3.3,0
exr:AUSHA_Virtual_Reality_Headset_3D_Glasses_Headset_VR_Set_Box_Best_VR_Headset_Gift_for_Kids_and_Adults_for_3D_Gaming_and_VR_Videos,0.24574450155099234,0.14285714285714285,0.0,0
exr:Irusu_Play_VR_Plus_VR_Headset_with_Headphones40MM_HD_Lens_for_Mobiles_with_Remote_,0.24477684001127878,0.14285714285714285,3.4,0
exr:TCOS_TECH_PS4_Controller_Silicone_Cover_Ultra_Grip_Anti_Slip_Protective_Case_Sleeve_for_PS4_Controller_2_Thumb_Grips_Camouflage_,0.20172039171059927,0.16666666666666666,3.9,0
exr:New_World_Soft_Silicone_Case_cover_Protective_Skin_for_PS4_Dualshock_4_Wireless_Controller_with_2_Thumb_Grips_Free_Army_,0.223585178454717,0.16666666666666666,4.2,0
exr:Porro_Fino_Original_PS4_Controller_Charging_Cable_For_Sony_Ps4_Playstation_4_Controller_video_game_,0.2533314029375712,0.16666666666666666,4.2,0
exr:Porro_fino_Video_Game_PS2_and_PS3_AV_CVBS_to_3RCA_Cable_For_Sony_Ps2_and_Ps3_Its_Not_a_HDMI_Cable_Only_Compatible_Only_with_PlayStation_Video_Game_Black,0.2831036150455475,0.25,3.5,0
exr:New_World_Power_Cable_Cord_Plug_for_PS2_PS3_PS4_Xbox_One_S_and_Xbox_One_X_Consoles_Cable_Only_,0.2246499831477801,0.16666666666666666,4.0,0
exr:Careflection_Playstation_4_Game_Play_Charging_Cable_Micro_USB_Plug_Play_Charge_Game_Pad_Controller_Charger_Cable_For_Xbox_One_Sony_PS4_Game_Pad_Black_,0.29349400103092194,0.16666666666666666,4.2,0
exr:Cosmic_Byte_Oberon_Wireless_Headphone_Tri_Mode_WiFi_Bluetooth_5_3_Wired_Ultra_Low_Latency_Detacheable_ENC_Mic_90_Rotatable_Earcups_Hi_Fi_50mm_Drivers_Black_,0.29672551651795703,0.0,3.6,0
exr:PTron_Bassbuds_Tango_ENC_Bluetooth_Truly_Wireless_in_Ear_Earbuds_with_mic_Movie_Mode_40Hrs_Playtime_Bluetooth_Headphones_5_1_Deep_Bass_Touch_Control_TWS_Earbuds_Type_C_Fast_Charging_Black_,0.2521328677733739,0.0,3.8,0
exr:Boult_Newly_Launched_Ammo_True_Wireless_In_Ear_Earbuds_with_40ms_Lowest_Latency_40H_Playtime_ENC_Mic_Made_in_India_13mm_Bass_Drivers_Interactive_LEDs_Type_C_Fast_Charging_10Min_150min_Ear_Buds,0.23964440822601318,0.0,4.3,0
exr:Redgear_Cloak_Wired_RGB_Wired_Over_Ear_Gaming_Headphones_with_Mic_for_PC,0.35656621555487317,0.0,4.0,0
exr:Redgear_Cosmo_71_Usb_Gaming_Wired_Over_Ear_Headphones_With_Mic_With_Virtual_Surround_Sound50Mm_Driver_Rgb_Leds_Remote_Control_Black_,0.3497445434331894,0.0,4.3,0
exr:boAt_Airdopes_191G_True_Wireless_In_Ear_Earbuds_with_ENx_Tech_Equipped_Quad_Mics_Beast_Mode_Low_Latency_65ms_for_Gaming_2x6mm_Dual_Drivers_30H_Playtime_IPX5_IWP_Appealing_Case_LEDs_Sport_Blue_,0.3087975084781647,0.14285714285714285,3.6,0
exr:Cosmic_Byte_CB_EP_05_Wired_Gaming_in_Ear_Earphone_with_Microphone_Detachable_for_PC_PS4_Mobiles_Tablets_Black_,0.3373709172010422,0.0,3.5,0
exr:FIFA_23_for_PC,0.24895291030406952,1.0,4.0,0
exr:GTA_V_Pc_Game_DVDs_Full_Setup_Offline_only_,0.2090644414226214,1.0,2.9,0
exr:Assassin_Creed_4_Black_Flag_Pc_Game_DVD_For_Windows,0.23186999559402466,1.0,2.6,0
exr:Project_IGI_2000_Offline_PC_Game,0.20375101268291473,1.0,3.4,1
exr:Diamonds,0.211033304532369,1.0,4.8,0
exr:The_Best_Of_1990_2000,0.21567783753077188,1.0,4.7,0
exr:Brothers_in_Arms,0.20058342317740122,1.0,4.7,0
exr:Christmas_Songbook,0.21403711040814719,0.25,4.7,0
exr:Disney_Iron_Man_4K_UHD_Trilogy_Blu_Ray_BLU_RAY_All_Regions_UK_Import_,0.26165805757045746,0.0,4.5,0
exr:Season_of_the_Witch,0.2572057942549388,0.0,3.6,0
exr:Interstellar_4K_UHD_1_Disc_,0.20801185568173727,0.0,4.3,0
exr:The_Flash_The_Complete_Season_2_4_Disc_Box_Set_,0.25546470284461975,0.0,4.0,0
exr:Wolverine_X_Men_Origins_Wolverine_2_Disc_Blu_ray_,0.25646785895029706,0.0,3.5,0
exr:True_Detective_The_Complete_Seasons_1_2_6_Disc_Special_Edition_Box_Set_Uncut_Slipcase_Packaging_Region_Free_Blu_ray_UK_Import_,0.2424228092034658,0.0,0.0,0
exr:Original_Handmade_Movie_Posters_With_Frame_Toofan_Aur_Bijlee,0.21996458371480307,0.0,0.0,0
exr:SOWUNO_Cake_Decoration_Mold_Spider_Heatproof_DIY_Non_Stick_Reusable_Chocolate_Mold_Candy_Mold_for_Halloween_Heatproof_Reusable_Professional_DIY,0.2524907688299815,0.0,0.0,0
exr:SOWUNO_Mousse_Mold_Pumpkin_6_Cavity_DIY_Professional_Heatproof_Reusable_Pudding_Mold_for_Halloween_Heatproof_Reusable_Professional_DIY_Kitchen,0.2764962911605835,0.0,0.0,0
exr:Signables_Barcelona_FC_Signature_Series_Facsimile_Signed_Soccer_with_Player_Info_Official_Collectors_Item,0.22737760841846466,0.0,0.0,0
exr:5x7_Inches_Original_Autographed_Photo_of_Indian_Footballer_Sunil_Chhetri,0.23108204205830893,0.0,0.0,0
exr:4x6_Inches_Original_Autographed_Photo_of_German_Tennis_Player_Steffi_Graf,0.20028570294380188,0.0,0.0,0
exr:8x10_Inches_Original_Autographed_Photo_of_British_Cricketer_Geoffrey_Boycott,0.2197630157073339,0.0,0.0,0
exr:SARTE_Car_Neck_Rest_Pillow_Head_Rest_Cushion_for_Car_SeatNeck_Support_for_Long_Driving_Made_of_Soft_American_Velvet_Fabric_with_Soft_PollyFiber_Filling_and_Elastic_Stripes_Set_of_2_Pcs_Black,0.22328842182954153,0.0,4.3,0
exr:NIKAVI_Protective_Gear_Riders_Jacket_for_Motorcycle,0.21482583632071814,0.0,3.7,0
exr:Royal_Enfield_Mens_JKSS20R01_Olive_Camo_M_,0.23835760354995728,0.0,4.3,0
exr:Steelbird_Full_Finger_Bike_Riding_Gloves_with_Touch_Screen_Sensitivity_at_Thumb_and_Index_Finger_Protective_Off_Road_Motorbike_Racing_Large_Black_Red_,0.21160837511221567,0.0,5.0,0
exr:Royal_Enfield_Urban_Hustler_Rover_V3_Riding_Gloves_Black_L_RRGGLN000013_,0.2750861197710037,0.0,4.3,0
exr:TVS_Glove_Box_for_Bikes_Dark_Black_,0.2429648240407308,0.0,4.6,0
exr:Electronic_Spices_10pcs_3Pin_Momentary_Roller_Lever_Arm_Micro_Limit_Switch_AC_250V_5A_SPDT,0.24949637055397034,0.0,4.1,0
exr:Scotch_Brite_Sponge_Wipe_Pack_of_5_Color_and_Print_May_Vary_,0.26545673112074536,0.0,4.5,0
exr:Scotch_Brite_Silver_Sparks_Scrub_Pad_2_75x4_Pack_of_6_,0.2662029167016347,0.0,4.4,0
exr:Alkon_ARTB_20_Industrial_Bin_187x106x76_mm,0.24517486492792764,0.0,2.9,0
exr:KLEENAL_20160014_Plastic_Double_Bucket_Wringer_Trolley_34_Liters_K_119A_,0.2456210901339849,0.0,3.5,0
exr:Scotch_Brite_No_Dust_Broom_Long_handle_Easy_floor_cleaning_Multi_use_,0.22722595433394113,0.0,4.1,0
exr:Sparkmate_By_Crystal_Kharata_Plastic_Stick_Broom_Jhadu_for_Home_and_Bathroom_Cleaning,0.2270741214354833,0.0,4.1,0
exr:Gala_No_Dust_Broom_with_Extendable_Long_Handle_broom_stick_for_home_floor_cleaning_and_ceiling_cleaning_Jhadu_for_home_cleaning_and_ceiling_cleaning_Made_of_washable_Fibers,0.20734252780675888,0.0,4.0,0
exr:Agaro_Regal_Plus_Upright_Vacuum_Cleaner_2_In_1_Handheld_Stick_For_Home_And_Office_Use_800_Watts_Transparent,0.21663573880990347,0.1111111111111111,4.0,0
exr:Eureka_Forbes_Sure_from_Forbes_Easy_Clean_NXT_Handheld_Vacuum_Cleaner_800_Watts_Powerful_Suction_Blower_Function_Multiple_Accessories_Red_,0.21660818656285605,0.1111111111111111,4.0,0
exr:Car_HUD_Head_Up_Display_Digital_GPS_Navigation_Speedometer_Projecter_OBD2_GPS_Dual_System_Display_Screen_with_Time_Direction_Altitude_Mileage_Display_Speedup_Test_Overspeed_Alarm_Etc_FANGKAI,0.20285074909528097,0.16666666666666666,0.0,0
exr:MORPICH_Car_Dual_Mode_Head_Up_Display_OBD2_Car_GPS_HUD_Auto_Speedometer_HUD_for_Car_with_Warning_Alarm_by_OBD2_GPS_Windshield_Projector_Over_Head_Display_Compatible_with_All_Cars_and_Trucks,0.2095421552658081,0.16666666666666666,0.0,0
exr:LOOKMINT_M7_Car_Dual_Mode_Head_Up_Display_OBD2_Car_GPS_HUD_Auto_Speedometer_HUD_for_Car_with_Warning_Alarm_by_OBD2_GPS_Windshield_Projector_Over_Head_Display_Compatible_with_All_Cars_and_Trucks,0.20467040439446768,0.16666666666666666,3.0,0
exr:Vheelocityin_Bike_Motorcycle_Scooter_Remote_Start_Alarm_For_KTM_Rc_200,0.2255880907177925,1.0,0.0,0
exr:Swiss_Tech_ST81005_5_in_1_Bodyguard_Auto_Emergency_Escape_Tool_with_Panic_Alarm_and_Flasher_Black_,0.2756267537673314,1.0,4.3,0
exr:Generic_GEN_Ubra_309_Alarm_System_for_Bikes,0.20516908913850784,1.0,3.4,1
exr:OTOROYS_Motorcycle_Helmet_Wireless_Dual_Earphone_On_Ear_Helmet_Bluetooth_Calling_and_Music_with_Mic_Support_iOS_Andriod_,0.2801610032717387,0.2857142857142857,4.0,0
exr:Aroma_NB128_Grace_24_Hours_Playing_Time_Deep_Bass_Made_in_India_Neckband_Earphone_Bluetooth_Headset_Blue_,0.25117236375808716,0.2857142857142857,2.8,0
exr:HEADFOX_N2_Smart_Bluetooth_sba7_Calls_Music_Navigation_Waterproof_Voice_Command_ISI_Certified_Flip_Up_Dashing_SV_Motorbike_Helmet,0.26393773158391315,0.2857142857142857,4.6,0
exr:JZAQ_Universal_Wireless_Motorcycle_Helmet_Bluetooth_On_Ear_HeadsetHands_FreeMusic_Call_ControlAutomatic_Call_AnsweringWaterproof_Bluetooth_5_0_Intercom_Communication_System_with_50hrs_Playing_Time,0.2717400938272476,0.2857142857142857,4.0,0
exr:amiciAuto_Headphone_for_V6_Bluetooth_Intercom_Only_Over_Ear_Headphones_with_Mic,0.22576511154572168,0.2857142857142857,4.0,0
exr:Electronic_Spices_3_25_Inch_4_Ohm_80w_Max_Power_Dome_Tweeter_Speaker_Home_Audio_Speakers,0.23000276585419974,0.25,5.0,0
exr:Electronic_Spices_Combo_of_TG113_Bluetooth_Speaker_Circuit_Board_Module_With_2_Inch_4_Ohm_3w_Metal_Body_Power_Audio_Woofer_Speaker,0.29691337049007416,0.25,3.5,0
exr:AllExtreme_EXHDC01_Hyperdrive_Car_Rear_View_Camera_HD_1080P_Night_Vision_Reverse_Parking_High_Resolution_Wide_Angle_Water_Resistant_Display_Compatible_with_Sedans_SUVs_Trucks,0.2093636840581894,0.2857142857142857,5.0,0
exr:One_Plus_USB_Type_C_to_3_5mm_Adapter_for_OnePlus_7T_8T_9_Pro_Headphone_Jack_Adapter_USB_Type_C_to_3_5mm_Aux_Audio_Earphone_Pack_of_1_3_5mm_Audio_Jack_,0.20010952154795328,0.16666666666666666,4.2,0
exr:Qianlink_USB_Type_C_to_3_5mm_Headphone_Jack_Upgrade_32bit_Hi_Fi_Sound_USB_Type_C_to_Audio_Adapter_Cable_Pixel_2_2XL_3_3XL_6_6_pro_Compatible_with_Samsung_S22_S22_S22_Ultra_S21_S20_S22_Ultra,0.2134329378604889,0.16666666666666666,4.5,0
exr:Squalo_BassPlugs_151_Wireless_in_Ear_Bluetooth_Neckband_Earphones_with_Mic_30_Hours_Playtime_IPX5_Water_ResistantType_C_Charging_Premium_10mm_Dynamic_Drivers_for_Deep_Bass_Blue_,0.24475181102752686,0.14285714285714285,4.1,0
exr:truke_Newly_Launched_Buds_A1_True_Wireless_in_Ear_Earbuds_with_30dB_Hybrid_ANC_48H_Playtime_4_Mics_with_ENC_3_1_EQ_Modes_Fast_Charge_Gaming_Mode_Instant_Pairing_AAC_Codec_BT_5_3_IPX4_Black_,0.2853333204984665,0.14285714285714285,4.0,0
exr:OnePlus_Bullets_Z2_Bluetooth_Wireless_in_Ear_Earphones_with_Mic_Bombastic_Bass_12_4_Mm_Drivers_10_Mins_Charge_20_Hrs_Music_30_Hrs_Battery_Life_Magico_Black_,0.2570466498533885,0.14285714285714285,4.2,0
exr:boAt_BassHeads_900_On_Ear_Wired_Headphones_with_Mic_White_,0.2970519761244456,0.14285714285714285,4.2,0
exr:boAt_Rockerz_450_Batman_Edition_Bluetooth_On_Ear_Headphones_with_Mic_Upto_15_Hours_Playback_40MM_Drivers_Padded_Ear_Cushions_Integrated_Controls_and_Dual_Modes_Knight_Black_,0.3201186805963516,0.14285714285714285,4.1,0
exr:Sony_Wh_Ch510_Bluetooth_Wireless_On_Ear_Headphones_Up_To_35Hrs_Playtime_Lightweight_Type_C_Play_Pause_Control_30Mm_Driver_Bt_Version_5_0_Voice_Assistant_Support_For_Mobiles_with_mic_Blue,0.2881488502025604,0.14285714285714285,4.0,0
exr:ZEBRONICS_Zeb_Thunder_Wireless_Bluetooth_Over_The_Ear_Headphone_FM_mSD_9_hrs_Playback_with_Mic_Blue_,0.29858385274807614,0.14285714285714285,3.8,0
exr:Infinity_JBL_Glide_510_72_Hrs_Playtime_with_Quick_Charge_Wireless_On_Ear_Headphone_with_Mic_Deep_Bass_Dual_Equalizer_Bluetooth_5_0_with_Voice_Assistant_Support_Black_,0.2921358197927475,0.14285714285714285,4.2,0
exr:Sounce_Case_Silicone_Cover_Compatible_with_Keychain_for_Oneplus_Nord_Buds_Full_Protection_Shockproof_Case_Cover_Anti_Fall_Anti_Dust_Black_,0.2166228393713633,0.16666666666666666,4.3,0
exr:Gizga_Essentials_Earphone_Carrying_Case_Multi_Purpose_Pocket_Storage_Travel_Organizer_for_Earphones_Headset_Pen_Drives_SD_Cards_Shock_Proof_Ballistic_Nylon_Soft_Fabric_Mesh_Pocket_Green,0.20692622661590576,0.16666666666666666,4.3,0
exr:CROSSVOLT_Tough_Rugged_Cover_for_Airpods_Pro_GEN_2_2022_Black_Polycarbonate,0.20171220103899637,0.16666666666666666,4.2,0
exr:Inefable_Earphone_Headphone_Case_Pouch_Cover_Carrying_Case_for_Earphones_Headset_Pen_Drives_SD_Cards_All_Mobile_Accessories_Black_Pack_of_1_,0.2316666046778361,0.16666666666666666,4.2,0
