,name_sim_score,cat_sim_score,rating,manuf_count
exr:Nelle_Harper_Womens_Shoulder_Bag,0.35553738474845886,0.0,4.0,0
exr:Fostelo_Handbag_For_Women_And_Girls_Ladies_Purse_Faux_Leather_Satchel_Bag_Wedding_Gifts_For_Women_Women_3_Compartments_Bag_Travel_Purse_Hobo_Bag_5_Pockets_Shoulder_Bag,0.36325258016586304,0.0,4.1,0
exr:Amazon_Brand_Eden_Ivy_Womens_Handbag,0.3759191036224365,0.0,4.3,0
exr:Lino_Perros_Womens_leatherette_Tote_Bag,0.4016048808892568,0.0,4.3,0
exr:Baggit_Womens_Sling_Bag_Small,0.34422767162323,0.0,4.3,0
exr:Nelle_Harper_Womens_Handbag,0.3511611223220825,0.0,3.6,0
exr:Lavie_Womens_Beech_Satchel_Bag_Ladies_Purse_Handbag,0.37090814113616943,0.0,4.2,0
exr:Lavie_Womens_Sara_Box_Sling_Bag_Ladies_Purse_Handbag,0.34254899621009827,0.0,4.0,0
exr:WOMEN_MARKS_Womens_Handbag_NSB000059_Tan_,0.37334219614664715,0.0,4.0,0
exr:DailyObjects_Lush_Midnight_Womens_Wallet_Made_with_Vegan_Leather_Material_Carefully_Handcrafted_Holds_up_to_8_Cards_Slim_and_Easy_to_Fit_in_Pocket_Coin_Pocket_with_Button_Closure,0.368146816889445,1.0,4.1,0
exr:Fostelo_Handbag_For_Women_And_Girls_Ladies_Purse_Faux_Leather_Satchel_Bag_Woman_Gifts_Wedding_Gifts_For_Women_Women_3_Compartments_Bag_Travel_Purse_Hobo_Bag_5_Pockets_Shoulder_Bag,0.35494425892829895,0.0,4.1,0
exr:WildHorn_Leather_8_5_inch_Sling_Messenger_Bag_for_Men_I_Multipurpose_Crossbody_Bag_I_Travel_Bag_with_Adjustable_Strap_I_DIMENSION_L_8_5inch_H_10_5inch_W_3inch,0.3370839059352875,0.2,4.3,0
exr:Fristo_Womens_Handbag_FRB_315_Red_,0.39505377411842346,0.0,3.9,0
exr:Lino_Perros_womens_handbag,0.37477102875709534,0.0,4.1,0
exr:Baggit_Women_Satchel_Handbag_BUFF_,0.30680912733078003,0.0,4.0,0
exr:Peora_Traditional_Jewellery_18K_Gold_Plated_Handcrafted_AD_Pearl_Chandbali_Earrings_for_Women,0.32767510414123535,0.16666666666666666,2.8,0
exr:Joyalukkas_Assayer_Certified_10_grams_24k_999_Yellow_Gold_Precious_Gold_Bar,0.23549958566824594,0.0,4.5,0
exr:Priyaasi_Brass_Gold_Plated_AD_Studded_Geometric_Pendant_Black_Beaded_Chain_Traditional_Mangalsutra_for_Women_Gold_,0.3451622724533081,0.16666666666666666,3.8,0
exr:Joyalukkas_22KT_Yellow_Gold_Pendant_for_Girls,0.34622077147165936,0.16666666666666666,3.9,0
exr:Joyalukkas_22k_916_8_gm_Yellow_Gold_Coin_with_Queen_Victoria_Design,0.29382627209027606,0.0,4.4,0
exr:Joyalukkas_22k_916_Yellow_Gold_and_Pendant_for_Girls,0.35178231199582416,0.16666666666666666,4.1,0
exr:Joyalukkas_Impress_Collection_Girls_22k_Metal_Yellow_Gold_Earrings,0.3592952986558278,0.16666666666666666,3.6,0
exr:Joyalukkas_22k_916_Yellow_Gold_Bracelet_for_Men_Gold_,0.3218187391757965,0.14285714285714285,0.0,0
exr:Joyalukkas_Pride_Diamond_Collection_18k_Yellow_Gold_and_Diamond_Ring,0.31592899560928345,0.16666666666666666,0.0,0
exr:Joyalukkas_22k_916_8_gm_BIS_Hallmarked_Yellow_Gold_Precious_Coin_with_George_head_Design,0.26227105657259625,0.0,4.7,0
exr:Joyalukkas_Impress_Collection_22k_Yellow_Gold_Stud_Earrings_for_Women,0.38102344671885174,0.16666666666666666,4.0,0
exr:AUSHA_Virtual_Reality_Headset_3D_Glasses_Headset_VR_Set_Box_Best_VR_Headset_Gift_for_Kids_and_Adults_for_3D_Gaming_and_VR_Videos,0.25008004903793335,0.14285714285714285,0.0,0
exr:Cosmic_Byte_Oberon_Wireless_Headphone_Tri_Mode_WiFi_Bluetooth_5_3_Wired_Ultra_Low_Latency_Detacheable_ENC_Mic_90_Rotatable_Earcups_Hi_Fi_50mm_Drivers_Black_,0.222978542248408,0.0,3.6,0
exr:Redgear_Cloak_Wired_RGB_Wired_Over_Ear_Gaming_Headphones_with_Mic_for_PC,0.21541587014993033,0.0,4.0,0
exr:boAt_Airdopes_191G_True_Wireless_In_Ear_Earbuds_with_ENx_Tech_Equipped_Quad_Mics_Beast_Mode_Low_Latency_65ms_for_Gaming_2x6mm_Dual_Drivers_30H_Playtime_IPX5_IWP_Appealing_Case_LEDs_Sport_Blue_,0.23294263581434885,0.14285714285714285,3.6,0
exr:Diamonds,0.2426849901676178,0.0,4.8,0
exr:Christmas_Songbook,0.2279516359170278,0.0,4.7,0
exr:House_of_Balloons,0.2686983495950699,0.0,4.8,0
exr:Music_Card_Celebrating_Ustad_Amjad_Ali_Khan_4_GB_,0.21485827366511026,0.0,4.6,0
exr:Music_Card_Shiv_Hari_4GB_,0.20513857901096344,0.0,2.8,0
exr:True_Detective_The_Complete_Seasons_1_2_6_Disc_Special_Edition_Box_Set_Uncut_Slipcase_Packaging_Region_Free_Blu_ray_UK_Import_,0.21272359788417816,0.0,0.0,0
exr:Original_Handmade_Movie_Posters_with_Frame_Char_Darvesh,0.24149098495642343,0.0,0.0,0
exr:Original_Handmade_Movie_Posters_with_Frame_Shree_Krishna_Leela,0.22123626371224722,0.0,0.0,0
exr:Original_Handmade_Movie_Posters_With_Frame_Toofan_Aur_Bijlee,0.23533047238985697,0.0,0.0,0
exr:Original_Handmade_Movie_Posters_with_Frame_Maa_Dikri,0.24824386338392893,0.0,0.0,0
exr:SOWUNO_Cake_Decoration_Mold_Spider_Heatproof_DIY_Non_Stick_Reusable_Chocolate_Mold_Candy_Mold_for_Halloween_Heatproof_Reusable_Professional_DIY,0.2997634907563527,0.0,0.0,0
exr:SOWUNO_Mousse_Mold_Pumpkin_6_Cavity_DIY_Professional_Heatproof_Reusable_Pudding_Mold_for_Halloween_Heatproof_Reusable_Professional_DIY_Kitchen,0.30248353878657025,0.0,0.0,0
exr:Signables_Barcelona_FC_Signature_Series_Facsimile_Signed_Soccer_with_Player_Info_Official_Collectors_Item,0.22220740218957266,0.0,0.0,0
exr:PARIS_SAINT_GERMAIN_Neymar_Signables_4_inches_Diameter_,0.2190833737452825,0.0,4.6,0
exr:5x7_Inches_Original_Autographed_Photo_of_Indian_Footballer_Sunil_Chhetri,0.25776927669843036,0.0,0.0,0
exr:4x6_Inches_Original_Autographed_Photo_of_German_Tennis_Player_Steffi_Graf,0.2090879182020823,0.0,0.0,0
exr:8x10_Inches_Original_Autographed_Photo_of_British_Cricketer_Geoffrey_Boycott,0.21523635586102804,0.0,0.0,0
exr:The_Night_Circus_Vintage_Magic_,0.2054410974184672,0.0,4.4,0
exr:FEGO_Float_Air_Suspension_Seat_Black_Leather_Cushion_Seat_with_Air_Suspension_Technology,0.29978373646736145,0.0,4.2,0
exr:FEGO_Float_Mountain_Range_No_Back_Pain_Air_Suspension_Seat_Add_on_for_Bikes_Grey_,0.23207767804463705,0.0,4.1,0
exr:Aow_Attractive_Offer_World_Seat_Assembly_for_Yamaha_RX135_with_Beeding,0.22291525701681772,0.0,5.0,0
exr:SARTE_Car_Neck_Rest_Pillow_Head_Rest_Cushion_for_Car_SeatNeck_Support_for_Long_Driving_Made_of_Soft_American_Velvet_Fabric_with_Soft_PollyFiber_Filling_and_Elastic_Stripes_Set_of_2_Pcs_Black,0.34296104311943054,0.0,4.3,0
exr:Guance_Backrest_Black_Cushion_Support_Pillion_Leatherite_Pattern_Metal_rods_with_Cushion_backrest_for_Ola_S1_Ola_S1_Pro_and_Ola_Lite_Model_Set_of_1_Pcs_,0.25755401452382404,0.0,5.0,0
exr:asroy_Classic_seat_Cover_for_Smooth_Traveling_for_only_Old_Classic_not_Suitable_for_All_Other_Bikes_,0.2429488698641459,0.0,4.4,0
exr:NIKAVI_Protective_Gear_Riders_Jacket_for_Motorcycle,0.2274798850218455,0.0,3.7,0
exr:Royal_Enfield_Mens_JKSS20R01_Olive_Camo_M_,0.31125010053316754,0.0,4.3,0
exr:Rynox_Air_GT_4_Jacket_Mesh_Motorcycle_Riding_Jacket_with_Impact_Protection_and_Abrasion_Resistance,0.21090065936247507,0.0,4.1,0
exr:Royal_Enfield_Urban_Hustler_Rover_V3_Riding_Gloves_Black_L_RRGGLN000013_,0.266035055120786,0.0,4.3,0
exr:TVS_Glove_Box_for_Bikes_Dark_Black_,0.26537807782491046,0.0,4.6,0
exr:Trading_Charts_Combo_Classic_Chart_Patterns_Set_of_6_Sheets_Candlestick_Chart_Patterns_Set_of_5_Sheets_,0.20642017324765524,0.0,4.2,0
exr:Scotch_Brite_Sponge_Wipe_Pack_of_5_Color_and_Print_May_Vary_,0.279729962348938,0.0,4.5,0
exr:Scotch_Brite_Silver_Sparks_Scrub_Pad_2_75x4_Pack_of_6_,0.24313024679819742,0.0,4.4,0
exr:Alkon_ARTB_20_Industrial_Bin_187x106x76_mm,0.2956078549226125,0.0,2.9,0
exr:KLEENAL_20160014_Plastic_Double_Bucket_Wringer_Trolley_34_Liters_K_119A_,0.260281244913737,0.0,3.5,0
exr:Eureka_Forbes_car_Vac_100_Watts_Powerful_Suction_Vacuum_Cleaner_with_Washable_HEPA_Filter_3_AccessoriesCompactLight_Weight_Easy_to_use_Black_and_Red_,0.20977292458216348,0.1111111111111111,4.0,0
exr:KENT_16068_Zoom_Vacuum_Cleaner_for_Home_and_Car_130_W_Cordless_Hoseless_Rechargeable_HEPA_Filters_Vacuum_Cleaner_with_Cyclonic_Technology_Bagless_Design_and_Multi_Nozzle_Operation_Blue,0.21559100349744162,0.1111111111111111,4.1,0
exr:Vheelocityin_Bike_Motorcycle_Scooter_Remote_Start_Alarm_For_KTM_Rc_200,0.2607848644256592,1.0,0.0,0
exr:Swiss_Tech_ST81005_5_in_1_Bodyguard_Auto_Emergency_Escape_Tool_with_Panic_Alarm_and_Flasher_Black_,0.26186199982961017,1.0,4.3,0
exr:Generic_GEN_Ubra_309_Alarm_System_for_Bikes,0.21309401343266168,1.0,3.4,0
exr:Aroma_NB128_Grace_24_Hours_Playing_Time_Deep_Bass_Made_in_India_Neckband_Earphone_Bluetooth_Headset_Blue_,0.2810325821240743,0.2857142857142857,2.8,0
exr:HEADFOX_N2_Smart_Bluetooth_sba7_Calls_Music_Navigation_Waterproof_Voice_Command_ISI_Certified_Flip_Up_Dashing_SV_Motorbike_Helmet,0.25075624386469525,0.2857142857142857,4.6,0
exr:Bassoholic_Two_Way_6_5_Inches_Coaxial_High_Bass_Speakers_for_Car_with_Imported_Rubber_Edge_Cone_Multicolor,0.20147705078125,0.25,4.1,0
exr:Electronic_Spices_Combo_of_TG113_Bluetooth_Speaker_Circuit_Board_Module_With_2_Inch_4_Ohm_3w_Metal_Body_Power_Audio_Woofer_Speaker,0.2216580460468928,0.25,3.5,0
exr:AllExtreme_EXHDC01_Hyperdrive_Car_Rear_View_Camera_HD_1080P_Night_Vision_Reverse_Parking_High_Resolution_Wide_Angle_Water_Resistant_Display_Compatible_with_Sedans_SUVs_Trucks,0.22344280779361725,0.2857142857142857,5.0,0
exr:boAt_BassHeads_900_On_Ear_Wired_Headphones_with_Mic_White_,0.22148545583089194,0.14285714285714285,4.2,0
exr:boAt_Rockerz_450_Batman_Edition_Bluetooth_On_Ear_Headphones_with_Mic_Upto_15_Hours_Playback_40MM_Drivers_Padded_Ear_Cushions_Integrated_Controls_and_Dual_Modes_Knight_Black_,0.23146290083726248,0.14285714285714285,4.1,0
exr:Infinity_JBL_Glide_510_72_Hrs_Playtime_with_Quick_Charge_Wireless_On_Ear_Headphone_with_Mic_Deep_Bass_Dual_Equalizer_Bluetooth_5_0_with_Voice_Assistant_Support_Black_,0.21174666285514832,0.14285714285714285,4.2,0
exr:Sounce_Case_Silicone_Cover_Compatible_with_Keychain_for_Oneplus_Nord_Buds_Full_Protection_Shockproof_Case_Cover_Anti_Fall_Anti_Dust_Black_,0.20160183310508728,0.16666666666666666,4.3,0
exr:Gizga_Essentials_Earphone_Carrying_Case_Multi_Purpose_Pocket_Storage_Travel_Organizer_for_Earphones_Headset_Pen_Drives_SD_Cards_Shock_Proof_Ballistic_Nylon_Soft_Fabric_Mesh_Pocket_Green,0.23133011162281036,0.16666666666666666,4.3,0
exr:CROSSVOLT_Tough_Rugged_Cover_for_Airpods_Pro_GEN_2_2022_Black_Polycarbonate,0.2543818900982539,0.16666666666666666,4.2,0
exr:Inefable_Earphone_Headphone_Case_Pouch_Cover_Carrying_Case_for_Earphones_Headset_Pen_Drives_SD_Cards_All_Mobile_Accessories_Black_Pack_of_1_,0.26160305241743725,0.16666666666666666,4.2,0
exr:Boldfit_Gym_Shaker_for_Protein_Shake_Leakproof_Shaker_Bottles_for_Protein_Preworkout_and_Bcaa_Shake_Protein_Shaker_Bottle_for_Gym_Gym_Bottle_for_Men_and_Women_BPA_Free_Material_Typhoon_700_Ml,0.27363155285517377,0.0,4.1,0
exr:Fur_Jaden_55_LTR_Rucksack_Travel_Backpack_Bag_for_Trekking_Hiking_with_Shoe_Compartment,0.3673211634159088,0.16666666666666666,4.2,0
exr:Amazon_Brand_Solimo_Rain_Dust_Cover_for_Backpack_30_Litres_Black_,0.29175185163815814,0.16666666666666666,4.2,0
exr:Dein_Kleider_Waist_Pack_Travel_Handy_Hiking_Zip_Pouch_Document_Money_Phone_Belt_Sport_Bag_Bum_Bag_for_Men_and_Women_Nylon_Black_,0.373286892970403,0.0,4.0,0
exr:Aristo_Plastic_Insulated_Icebox_25_Liter_Red_Blue_38_5_X_37_5_X_30_cm,0.32601893941561383,0.0,4.1,0
exr:MAXWELL_YOGA_MAT_With_Non_Slippy_Light_Weight_Extra_Large_Made_by_EVA_Qualiy_for_Men_Women_Gym_Workout_and_Yoga_Exercise_with_Shoulder_Strap_Blue_6mm,0.32915566364924115,0.0,5.0,0
exr:OJS_Yoga_Mat_for_Women_and_Men_with_Strap_And_Cover_Bag_TPE_Material_Extra_Thick_Exercise_Yoga_Mat_for_Men_for_Workout_Yoga_Fitness_Exercise_Mat_Anti_Slip_Mat,0.2815655320882797,0.0,3.5,0
exr:JUST_RIDER_Mens_Running_Full_Length_Tights_Compression_Lower_Sport_Leggings_Gym_Fitness_Sportswear_Training_Yoga_Pants_for_Men_Women,0.3332760234673818,0.2857142857142857,4.0,0
exr:PSG_Paris_Home_Football_Jersey_Neymar_with_Shorts_Mens_Boys_2022_23,0.2780153503020604,0.2857142857142857,0.0,0
exr:Zexer_Men_Men_Compression_T_Shirt_Gym_and_Sports_Wear_T_Shirt_for_Men_Body_fit_Skinny_T_Shirt_Black,0.27707234025001526,0.2857142857142857,4.2,0
exr:TRAVEL_POINT_60L_Waterproof_Travel_Backpack_for_Hiking_Trekking_Camping_Rucksack_with_Shoe_Compartment_Tourist_Mountain_Climbing_Bag_for_Men_and_Women_CURVE_NK_60L_with_1_Year_Warranty,0.35903727014859516,0.16666666666666666,3.9,0
exr:Amazon_Brand_Solimo_36L_Travel_Rucksack_with_Top_Flap_and_Accessory_Pocket_Grey_,0.3723909556865692,0.16666666666666666,3.8,0
exr:Puma_22_ltrs_13_Cms_backpack_75487_Black_Golden_logo_,0.34590377410252887,0.16666666666666666,4.0,0
exr:Wildcraft_45_Ltrs_Grey_and_Orange_Rucksack,0.3063539167245229,0.16666666666666666,4.3,0
exr:TRAWOC_80L_Travel_Backpack_for_Outdoor_Sport_Camp_Hiking_Trekking_Bag_Camping_Rucksack_HK007_PARENT_1_Year_Warranty,0.2888965755701065,0.16666666666666666,4.4,0
exr:uppercase_JFK_6200EHT1DBL_Medium_Check_in_Hardsided_Polycarbonate_8_Wheel_Printed_Eco_Trolley_Bag_Travel_Suitcase_for_Men_and_Women_Denim_Blue_,0.4250099758307139,1.0,4.5,0
exr:Sitara_Bag_Suitcase_Polyester_Luggage_Three_Wheel_Combo_Trolley_Bag_Brown_Pack_of_2_Purple_,0.402720828851064,1.0,2.7,0
exr:HOKIPO_Abstract_Design_Travel_Suitcase_Protective_Cover_Eco_Friendly_Polyester_Spandex_Luggage_Protectors_Anti_Scratch_X_Large_AR_4688_D4_,0.34692879517873126,1.0,3.5,0
exr:Safari_Pentagon_Trolley_Bags_for_Travel_55_cm_Cabin_Suitcase_4_Wheel_Cyan_Small_Luggage_for_Men_and_Women_Polypropylene_Hard_Side_Cabin_Bag,0.4645911753177643,1.0,4.2,1
exr:American_Tourister_Ivy_Spinner_Polypropylene_PP_77_Cm_Large_Sea_Green_Check_in_Hard_Luggage_with_TSA_Lock_Check_in,0.29304829736550647,1.0,4.1,0
exr:MOKOBARA_The_Travel_Pillow_Pure_Memory_Foam_Neck_Pillow_Comfortable_Breathable_Cover_Machine_Washable_Airplane_Travel_Kit_Seize_The_Gray_,0.30624110996723175,1.0,4.9,0
exr:PURAM_Car_Seat_Headrest_Neck_Rest_Pillow_Cushion_for_All_Cars_Ergonomic_Car_Neck_Pillow_Memory_Foam_Neck_Support_for_Neck_Back_Pain_Relief_Neck_Rest_Support_Cushion_Black_Pack_of_1,0.28322148819764453,1.0,4.7,0
exr:HORNBULL_Nicolas_Olive_Leather_Wallet_for_Men_RFID_Blocking_Mens_Wallet_Wallets_Men_Leather,0.3195376892884572,0.6,0.0,0
exr:CLAVIER_Mens_Genuine_Leather_Wallet_RFID_Blocking_Aluminum_Automatic_Pop_Up_Credit_Card_Holder_Case_Black_,0.2946487565835317,0.6,2.4,0
exr:2DS_Velvet_Small_Coin_Pouch_for_return_gifts_with_ziper_Small_velvet_jewellery_gifting_pouch_velvet_purse_for_ladies_Small_Zipper_bags,0.39936474959055585,0.3333333333333333,5.0,0
exr:URBAN_FOREST_George_Black_RFID_Blocking_Leather_Wallet_for_Men,0.2697051415840785,0.6,0.0,0
exr:Oddy_Uniwraps_Ecobake_Baking_Cooking_Paper_Roll_10X_5_Mtrs_White,0.3448825975259145,0.2857142857142857,4.5,0
exr:Kitchenette_Baking_and_Cooking_Paper_Parchment_Paper_20_Meters_X_11_inch_Food_Grade_Non_Stick_Paper_Fat_Free_Cooking_Coreless_Roll_Microwave_Paper,0.3776565194129944,0.2857142857142857,4.5,0
exr:Clazkit_Silicone_Circle_Square_Oval_and_Heart_Shape_Soap_Cake_Making_Mould_Multicolor,0.3427603840827942,0.2857142857142857,4.2,0
exr:Xacton_Silicone_Baking_Mat_for_Pastry_Rolling_with_Measurements_Non_Stick_Fondant_Mat_Liner_Heat_Resistance_Table_Placemat_Pad_Pastry_Board_Reusable_BPA_Free_Baking_Mat_50_40_cm_,0.3708101014296214,0.2857142857142857,4.2,0
exr:EVEN_Silicone_Flat_Pastry_Cooking_Oil_Brush_for_Grilling_Tandoor_and_BBQMultipurpose_Silicon_Brush_Multicolor_2_Pieces_,0.26621808111667633,0.2857142857142857,4.1,0
exr:Amazon_Brand_Solimo_Stainless_Steel_Kitchen_Press_Noodles_Murukku_maker,0.2843882938226064,0.2857142857142857,3.9,0
exr:SYGA_Xcellent_Global_Mini_Pink_Heart_Shape_Silicone_Ice_Cube_Chocolate_Mold,0.2674294064442317,0.3333333333333333,3.7,0
exr:ZELKEY_Silicone_Baking_Mat_Silicone_Chapati_Atta_Kneading_Mat_Non_Stick_Fondant_Rolling_Mat_Stretchable_for_Kitchen_Roti_Chapati_Baking_Mat_50_40_cm_Color_May_Vary_,0.32174256443977356,0.2857142857142857,4.0,0
exr:AmazonBasics_Nonstick_Carbon_Steel_Baking_Bread_Pan_9_5_x_5_Inch_Set_of_2,0.39586155613263446,0.6666666666666666,4.4,0
exr:Xacton_Cake_Mould_Combo_I_Round_Shape_Cake_Mould_Bread_Loaf_Pan_and_6_Slot_Cup_Cake_Muffin_Tray_I_Cake_Baking_and_Decoration_Tools_I_Can_be_Used_Microwave_Oven_OTG_Cooker_Black,0.44759132464726764,0.6666666666666666,4.0,0
